AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle,,,,,,,,,
13945,13945,Dressel 20,Frankfurt am Main,"Parz. 91/2, 19.3.1967, Slg. Radloff.",50.11552,8.684167,|L((hedera))A((hedera))F|,LAF,,La Catria,,,,,,,,,
13955,13955,Dressel 20,Frankfurt am Main,Ankauf Slg. Volpert.,50.11552,8.684167,|POR^TPAH|,PORTPAH,,Cruz Verde,,,,,,,,,
13959,13959,Dressel 20,Frankfurt am Main,"1885/86, Ankauf Verein für das Historische Museum",50.11552,8.684167,|SALS,SALS,,Arva,,,,,,,,,
13965,13965,Dressel 20,Frankfurt am Main,"1962-1964, Slg. H. Radloff, Ankauf 14.7/14.8/8.10.1964.",50.11552,8.684167,|L·A·P*,LAP...,,,,,,,,,,,
13966,13966,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|L·APAE^T|,LAPAET,,,,,,,,,,,
13983,13983,Dressel 20,Frankfurt am Main,"Slg. Freier, Ankauf 11.8.1969",50.11552,8.684167,|CAS|,CAS...,,El Judío,,,,,,,,,
13999,13999,Dressel 20,Frankfurt am Main,"Flur In den Wingerten 3, Parz. 71, Nordteil, Evangelisches Kirchenzentrum, Grund von Zisterne 2 nahe Pfarrhaus, 8.8.1964.",50.11552,8.684167,M^A^EMRVS'|,MAEMRVS,,Arva,,,,,,,,,
14002,14002,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|M^A^EM^RVS|,MAEMRVS,,Arva,,,,,,,,,
14004,14004,Dressel 20,Frankfurt am Main,"Baugrube 32, Mithrasstrasse 48-82, bei Töpferofen 9, 1.10.1927, Ausgrabung des Miseums J. 305.",50.11552,8.684167,"|F·ALB·LIC|, bis impressum est",FALBLIC,,Villar Tesoro,,,,,,,,,
14047,14047,Dressel 20,Frankfurt am Main,"Slg. Radloff, 19.6.1965",50.11552,8.684167,[C]A^P·F|,CAPF,,Castillo de Azanaque,,,,,,,,,
14061,14061,Dressel 20,Frankfurt am Main,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",50.11552,8.684167,T'AAS^IA^T^IC^I|,TATILIASIATICI,,Adelfa,,,,,,,,,
14061,14061,Dressel 20,Frankfurt am Main,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",50.11552,8.684167,T'AAS^IA^T^IC^I|,TATILIASIATICI,,Guadajoz,,,,,,,,,
14061,14061,Dressel 20,Frankfurt am Main,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",50.11552,8.684167,T'AAS^IA^T^IC^I|,TATILIASIATICI,,Juan Barba,,,,,,,,,
14067,14067,Dressel 20,Frankfurt am Main,"Kanal D, Straße 821, an der Ringmauer, Fst. 21, Senkloch, 5.8.1927",50.11552,8.684167,|ACIRGIF|,ACIRGIF,,,,,,,,,,,
14068,14068,Dressel 20,Frankfurt am Main,"Baugrube 23, am Forum 29-85, 22.11.1927, Ausgrabungs des Museums J. 415",50.11552,8.684167,|ACIRGIF|,ACIRGIF,,,,,,,,,,,
14071,14071,Dressel 20,Frankfurt am Main,"Kanal B, Strasse in der Römerstadt von Strasse am Forum zum Friedhof, Fst. 42, Steinkeller.",50.11552,8.684167,|ACIRG|,ACIRG,,La Catria,,,,,,,,,
14077,14077,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,[AC]I'RGI|,ACIRGI,,Itálica,,,,,,,,,
14078,14078,Dressel 20,Frankfurt am Main,"Kanal D, Straße 821, an der Ringmauer, Fst. 32, Senkloch, 12.8.1927",50.11552,8.684167,[ACI]RGI|,ACIRGI,,Itálica,,,,,,,,,
14097,14097,Dressel 20,Frankfurt am Main,"Rigolgraben vor Heizanlage zwischen Mauer 2 und 3, 19.4.1928, Augrabung des Museums J. 915",50.11552,8.684167,|AGRICOLA^E'|,AGRICOLAE,,Casa de Mingaobez,,,,,,,,,
14098,14098,Dressel 20,Frankfurt am Main,"hinter Baugrube 31, Straße in der Römerstadt 153-171, 22.5.1929.",50.11552,8.684167,A'GRICO<LA^E|,AGRICOLAE,,Casa de Mingaobez,,,,,,,,,
14103,14103,Dressel 20,Frankfurt am Main,"Fl. 35, Abraum südlich der Quermauer -0,6-0,85m auf Pl. I, 26../31.3.1959, Kastellgrabung 1959. Konstantinstrasse.",50.11552,8.684167,A'RA'X'IFM|,ARAXIFM (ARAXIEM),,Malpica Sur,,,,,,,,,
14105,14105,Dressel 20,Frankfurt am Main,Ankauf Slg. Ender.,50.11552,8.684167,[PA]RVA|,PARVA,,La Catria,,,,,,,,,
14106,14106,Dressel 20,Frankfurt am Main,"Streufunde vom Baugelände der Nordweststadt, 1962-1964, Slg. H.-U. Nuber, Geschenk 23.7.1964.",50.11552,8.684167,|ARVP'|,ARVP,,,,,,,,,,,
14112,14112,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|BELL|,BELL,,Cortijo del Romero,,,,,,,,,
14129,14129,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|Q((palma))C((palma))C|,QCC,,Las Sesenta,,,,,,,,,
14138,14138,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,"Q·C·C'E, sine imagine",QCCE,,Las Sesenta,,,,,,,,,
14143,14143,Dressel 20,Frankfurt am Main,"christlicher Friedhod, 1920, Ausgrabungs-Komission 1920 Nr. 507.",50.11552,8.684167,"|QCCL+, bis impressum est",QCCL…,,Las Sesenta,,,,,,,,,
14146,14146,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|L''·C''·F''·P''·C·((hedera))| & |L''·C''·F''·P''·C·O|,LCFPCO & LCFPC,,,,,,,,,,,
14149,14149,Dressel 20,Frankfurt am Main,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",50.11552,8.684167,|L'C'F'P'C·[O?],LCFPCE,,,,,,,,,,,
14153,14153,Dressel 20,Frankfurt am Main,"29.2.1928, Ausgrabung des Museums J. 785.",50.11552,8.684167,|LCHE|,LCHE,,La Catria,,,,,,,,,
14159,14159,Dressel 20,Frankfurt am Main,Slg. Radloff,50.11552,8.684167,|S·C·L·C|,SCLC,,Doña Mencía,,,,,,,,,
14160,14160,Dressel 20,Frankfurt am Main,"hinter Baugrube 43, Hadrianstrasse 1-19, 23.5.1929, Ausgrabung des Museums J. 1432.",50.11552,8.684167,|SCLH|,SCLH,,,,,,,,,,,
14169,14169,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|LCM|,LCM,,La Catria,,,,,,,,,
14176,14176,Dressel 20,Frankfurt am Main,28.11.1898,50.11552,8.684167,L'CM^Y|,LCMY,,Haza del Olivo,,,,,,,,,
14185,14185,Dressel 20,Frankfurt am Main,"Nida, Heddernheim",50.11552,8.684167,"QCM, sine imagine",QCM,,,,,,,,,,,
14190,14190,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|QCR|,QCR,,Sevilla,,,,,,,,,
14196,14196,Dressel 20,Frankfurt am Main,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",50.11552,8.684167,|MCS|,MCS,,El Tejarillo,,,,,,,,,
14206,14206,Dressel 20,Frankfurt am Main,"Fl. 55, aus der Kellerfüllung Steinkeller D in der Fl. unter Pl. II und II, 16./17.10.1961.",50.11552,8.684167,|MMCS^V^R|,MMCSVR,,Alcolea del Río,,,,,,,,,
14206,14206,Dressel 20,Frankfurt am Main,"Fl. 55, aus der Kellerfüllung Steinkeller D in der Fl. unter Pl. II und II, 16./17.10.1961.",50.11552,8.684167,|MMCS^V^R|,MMCSVR,,El Tejarillo,,,,,,,,,
14217,14217,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|IIC^AMILI|/|MELISSI|,IICAMILIMELISSI,,Arva,,,,,,,,,
14217,14217,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|IIC^AMILI|/|MELISSI|,IICAMILIMELISSI,,Las Delicias,,,,,,,,,
14231,14231,Dressel 20,Frankfurt am Main,"1985/86, Ankauf Verein für das Historische Museum.",50.11552,8.684167,|Q·COCL|,QCOCL,,,,,,,,,,,
14232,14232,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|QCOCL!,QCOCL,,,,,,,,,,,
14236,14236,Dressel 20,Frankfurt am Main,"christlicher Friedhod, Ankauf Comission (III.120).",50.11552,8.684167,|CA^L^PV^RN^IC|,CALPVRNIC,,La Ramblilla,,,,,,,,,
14241,14241,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,"F·CERAR'I'A', bis impressum est",FCERARIA,,Villaseca,,,,,,,,,
14245,14245,Dressel 20,Frankfurt am Main,"alter Bestand, Mauer 1899",50.11552,8.684167,|PEA^N^T'|,PEANT,,,,,,,,,,,
14246,14246,Dressel 20,Frankfurt am Main,"Straße in der Römerstadt, 4-18.8.1932.",50.11552,8.684167,|MEEV^P^R'[O]*,MEEVPRO,,Arva,,,,,,,,,
14250,14250,Dressel 20,Frankfurt am Main,"Acker Dietz (271/272), südlich vom christlichen Friedhof, Ankauf Ausgrabungs-Kommission 1910/11 (VII. 193)",50.11552,8.684167,|CENH^ISPSA^E|,CENHISPSAE,,huerta del río,,,,,,,,,
14251,14251,Dressel 20,Frankfurt am Main,alter Bestand.,50.11552,8.684167,|IIIENN^I·IV^L((palma))|,IIIENNIIVL,,huerta del río,,,,,,,,,
14270,14270,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,"ELPIST, sine imagine",ELPIST,,,,,,,,,,,
14271,14271,Dressel 20,Frankfurt am Main,Dr. Hammeran'sche Slg.,50.11552,8.684167,|EROTIs|,EROTIS,,Azanaque-Castillejo,,,,,,,,,
14278,14278,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|Q·FA^LB*,QFALB…,,,,,,,,,,,
14281,14281,Dressel 20,Frankfurt am Main,"hinter Baugrube 18, Strasse im Heidenfeld 62-94, 28.9.1929, Ausgrabungen des Museums J. 1201.",50.11552,8.684167,|L(-)F(-)C|,LFC,,Alcotrista,,,,,,,,,
14284,14284,Dressel 20,Frankfurt am Main,alter Bestand,50.11552,8.684167,|LFCA·BAB|,LFCABAB,,Alcotrista,,,,,,,,,
14290,14290,Dressel 20,Frankfurt am Main,alter Bestand.,50.11552,8.684167,|LFCCVCAT|,LFCCVCAT,,Isla del Castillo,,,,,,,,,
14290,14290,Dressel 20,Frankfurt am Main,alter Bestand.,50.11552,8.684167,|LFCCVCAT|,LFCCVCAT,,Las Ánimas,,,,,,,,,
14295,14295,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|LFCCVFCM''|,LFCCVFCM,,,,,,,,,,,
14300,14300,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,lF!C·CVVM',LFCCVVM?,,,,,,,,,,,
14301,14301,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,[L]FCCV'FM|,LFCCVFM,,Barranco del Picacho,,,,,,,,,
14307,14307,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|LFCCV(--)FMS|,LFCCVFMS,,,,,,,,,,,
14314,14314,Dressel 20,Frankfurt am Main,Ankauf Verein für das Historische Museum.,50.11552,8.684167,|LFCFP|,LFCFP,,Las Monjas,,,,,,,,,
14315,14315,Dressel 20,Frankfurt am Main,"1962-1964, Slg. H. Radloff, Ankauf 14.7/14.8/8.10.1964.",50.11552,8.684167,|LFCFP'',LFCFP,,Las Monjas,,,,,,,,,
14325,14325,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|Q·F·C|,QFC,,Peñaflor,,,,,,,,,
14330,14330,Dressel 20,Frankfurt am Main,"neben Töpfer-Brennofen, 24.2.1881",50.11552,8.684167,|Q·F'·CF'|,QFCF,,,,,,,,,,,
14337,14337,Dressel 20,Frankfurt am Main,Ankauf Ch. L. Thomas 2.11.1885.,50.11552,8.684167,|P'OR·MFDIA^B|,PORMFDIAB,,,,,,,,,,,
14339,14339,Dressel 20,Frankfurt am Main,"Straße 825, Im Burgfeld, 7.8.1928, Ausgrabng des Museums J. 1114.",50.11552,8.684167,|MFDIA|,MFDIA,,Arva,,,,,,,,,
14355,14355,Dressel 20,Frankfurt am Main,alter Bestand,50.11552,8.684167,|LFFV|,LFFV,,La Mallena,,,,,,,,,
14355,14355,Dressel 20,Frankfurt am Main,alter Bestand,50.11552,8.684167,|LFFV|,LFFV,,Villar de Brenes,,,,,,,,,
14361,14361,Dressel 20,Frankfurt am Main,alter Bestand,50.11552,8.684167,|S·F·F'·,SFF,,,,,,,,,,,
14374,14374,Dressel 20,Frankfurt am Main,Slg. Radloff,50.11552,8.684167,|M·F·R|,MFR,,La Umbría de Moratalla,,,,,,,,,
14376,14376,Dressel 20,Frankfurt am Main,"Parz. 989, W. Maurer, in Schutt eines römischen Hauses, neben der porta praetoria des Kastells innerhalb der Stadt, August 1903, Ausgrabungs-Kommission 1903, 14.",50.11552,8.684167,|POR·L·F·S|,PORLFS,,La Catria,,,,,,,,,
14389,14389,Dressel 20,Frankfurt am Main,"1877/78, Geschenk R. Th. Mack, Steinlestraße 27.",50.11552,8.684167,|MFLAVI,MFLAVI,,,,,,,,,,,
14396,14396,Dressel 20,Frankfurt am Main,Slg. Radloff,50.11552,8.684167,|P^H^I^LO|,PHILO,,,,,,,,,,,
14398,14398,Dressel 20,Frankfurt am Main,"Slg. Freier, Ankauf 11.8.1969",50.11552,8.684167,|G''ALLICI|,GALLICI,,El Temple,,,,,,,,,
14400,14400,Dressel 20,Frankfurt am Main,"Fl. 22, Abraum auf Pl., 8/12.8.1958",50.11552,8.684167,|K·V·FIG·GRVM|/|COL·SIC·ET·ASI|,KVFIGGRVMCOLSICETASI,,La María,,,,,,,,,
14402,14402,Dressel 20,Frankfurt am Main,"Kleine Haag 1, Parz 492/101, Grubenfüllung über 15.11.1961",50.11552,8.684167,|P'·Q·H^EH^E',PQHEHE,,La Catria,,,,,,,,,
14403,14403,Dressel 20,Frankfurt am Main,alter Bestand,50.11552,8.684167,XIIIIHP|,XIIIIHP,,El Temple,,,,,,,,,
14408,14408,Dressel 20,Frankfurt am Main,"November 1889, Kanalarbeiten.",50.11552,8.684167,|HISPAN·SA^EN((palma))|,HISPANSAEN,,,,,,,,,,,
14412,14412,Dressel 20,Frankfurt am Main,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",50.11552,8.684167,|D·I·A|,DIA,,Berro II,,,,,,,,,
14412,14412,Dressel 20,Frankfurt am Main,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",50.11552,8.684167,|D·I·A|,DIA,,La María,,,,,,,,,
14417,14417,Dressel 20,Frankfurt am Main,alter Bestand.,50.11552,8.684167,|Q((hedera))I((hedera))A|,QIA,,Malpica,,,,,,,,,
14424,14424,Dressel 20,Frankfurt am Main,"an der Chaussee nahe Brennofen, Ankauf S.A. Scheidel März 1881.",50.11552,8.684167,|QIAFS|,QIAFS,,Malpica,,,,,,,,,
14429,14429,Dressel 20,Frankfurt am Main,"3. Mithräum, Ankauf Prof. G. Wolff 15.2.1894 (III. 140).",50.11552,8.684167,|QIAF+,QIAF…,,,,,,,,,,,
14437,14437,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|QIIALFS''|,QIIALFS?,,,,,,,,,,,
14440,14440,Dressel 20,Frankfurt am Main,"Beobachtung in Tiefgarage 3, Streufunde aus Zisterne, 7./13.7.1964",50.11552,8.684167,|C·I·AL·B|,CIALB,,Malpica,,,,,,,,,
14442,14442,Dressel 20,Frankfurt am Main,Slg. Radloff,50.11552,8.684167,|CIALB',CIALB,,Malpica,,,,,,,,,
14444,14444,Dressel 20,Frankfurt am Main,Ankauf Erben Haeberlin 20.3.1941.,50.11552,8.684167,|CIA^LB|,CIALB,,Malpica,,,,,,,,,
14465,14465,Dressel 20,Frankfurt am Main,Slg. Radloff.,50.11552,8.684167,|MIM|,MIM,,La Catria,,,,,,,,,
14465,14465,Dressel 20,Frankfurt am Main,Slg. Radloff.,50.11552,8.684167,|MIM|,MIM,,Peñaflor,,,,,,,,,
14467,14467,Dressel 20,Frankfurt am Main,"Baugrube 19, Strasse im Heidenfeld 96-132, 23.3.1928, Ausgrabungs des Museums J. 875.",50.11552,8.684167,[M]IM|,MIM?,,La Catria,,,,,,,,,
14467,14467,Dressel 20,Frankfurt am Main,"Baugrube 19, Strasse im Heidenfeld 96-132, 23.3.1928, Ausgrabungs des Museums J. 875.",50.11552,8.684167,[M]IM|,MIM?,,Peñaflor,,,,,,,,,
14477,14477,Dressel 20,Frankfurt am Main,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",50.11552,8.684167,|MIME'',MIME,,,,,,,,,,,
14479,14479,Dressel 20,Frankfurt am Main,"Flur Am Holzweg 2, Parz. 147/75, Zisterne 10, 13.10.1969.",50.11552,8.684167,"|Q·IM!'|, bis impressum est",QIM,,,,,,,,,,,
14491,14491,Dressel 20,Frankfurt am Main,"Strasse 823, am Forum, westlich von Filius Garten, 2.7.1929, Ausgrabung des Museums J. 1484",50.11552,8.684167,|QIM!FN|,QIMFN,,Malpica,,,,,,,,,
14498,14498,Dressel 20,Frankfurt am Main,"Slg. Radloff, 7.11.1966",50.11552,8.684167,[QI]M!'·FS!|,QIMFS,,,,,,,,,,,
14514,14514,Dressel 20,Frankfurt am Main,"Kanal F, Straße in der Römerstadt, Fst. 130, 12.10.1927.",50.11552,8.684167,|P·I·R·E^T·H|,PIRETH,,,,,,,,,,,
14515,14515,Dressel 20,Frankfurt am Main,"3. Mithräum, Ankauf Prof. G. Wolff 15.2.1894 (III. 140).",50.11552,8.684167,|PE''RsEI'(-)| & |PIRsEI'(-)|,PERSEI & PIRSEI,,Arva,,,,,,,,,
14522,14522,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|L'·I·T|,LIT,,,,,,,,,,,
14526,14526,Dressel 20,Frankfurt am Main,Ankauf Slg. Volpert.,50.11552,8.684167,|L((hedera))I((hedera))T|,LIT,,,,,,,,,,,
14534,14534,Dressel 20,Frankfurt am Main,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",50.11552,8.684167,|ILFT|,ILFT,,Álamo Alto,,,,,,,,,
14545,14545,Dressel 20,Frankfurt am Main,"Slg. Freier, Ankauf 11.8.1969",50.11552,8.684167,[PI]V^L^I''CR^I~SPI|,PIVLICRISPI,,El Marchante,,,,,,,,,
14547,14547,Dressel 20,Frankfurt am Main,"christlicher Friedhod, Ankauf Comission (III.120).",50.11552,8.684167,[PIVLI]·CR'·IsP|,PIVLICRISPI,,El Marchante,,,,,,,,,
14550,14550,Dressel 20,Frankfurt am Main,Slg. Radloff.,50.11552,8.684167,|C·IVLI·SV''[RI],CIVLISVRI,,,,,,,,,,,
14555,14555,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|L·IVNI|/|MELISSI'',LIVNIMELISSI,,Las Delicias,,,,,,,,,
14556,14556,Dressel 20,Frankfurt am Main,Ankauf Slg. Volpert.,50.11552,8.684167,|LIVNIM|/|ELIS·SI|,LIVNIMELISSI,,Las Delicias,,,,,,,,,
14559,14559,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,"FSCIMNIANO, sine imagine",FSCIMNIANO,,,,,,,,,,,
14559,14559,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,,,,,,,,,,
14561,14561,Dressel 20,Frankfurt am Main,alter Bestand.,50.11552,8.684167,((hedera))LIV'[NI]/M[ELISSI],LIVNIMELISSI,,Arva,,,,,,,,,
14569,14569,Dressel 20,Frankfurt am Main,Ankauf Verein Für das Historische Museum 2.12.1878 (I S. 72),50.11552,8.684167,|I'I'I'V'N^I'·M'E'L'I'SSI|/|ETMELISSE|,IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14578,14578,Dressel 20,Frankfurt am Main,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",50.11552,8.684167,|IIIVN^IM'E'LISSI|/|ETMELISSE((hedera))|,IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14581,14581,Dressel 20,Frankfurt am Main,"Fl. 20, Abraum, -0,2-0,6m, 24/28/31.7.1958",50.11552,8.684167,|III'V'N'^I'·M'^E'L'I'[SSE]/|E'T'MELIS'[SE],IIIVNMELISSIETMELISSE,,Las Delicias,,,,,,,,,
14582,14582,Dressel 20,Frankfurt am Main,"Forumsbad, Acker Pfad, Ankauf Ausgrabungs-Kommission 1911/12,95 (VIII 202)",50.11552,8.684167,[IIIV]N^I'·ME'L'[ISSI]/[ET]MELISSE',IIIVNMELISSIETMELISSE?,,Las Delicias,,,,,,,,,
14596,14596,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|A·L·F·O|,ALFO,,La Catria,,,,,,,,,
14602,14602,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,|A·L·F·Q|,ALFQ,,,,,,,,,,,
14620,14620,Dressel 20,Frankfurt am Main,Nida,50.11552,8.684167,[G]M'M^F|,GMMF?,,Azanaque-Castillejo,,,,,,,,,
14623,14623,Dressel 20,Frankfurt am Main,"13.3.1881, Ankauf S.A. Scheidel, März 1881.",50.11552,8.684167,|GM·M·F'',GMMF,,Azanaque-Castillejo,,,,,,,,,
14633,14633,Dressel 20,Frankfurt am Main,"Acker von Eberlein, Ankauf Verein für das Historische Museum 15.7.1881 (II. S. 96)",50.11552,8.684167,|QMR|,QMR,,,,,,,,,,,
14634,14634,Dressel 20,Frankfurt am Main,"Kanal B, Straße 823, am Forum, Fst. 25, Senkloch, 8.8.1927.",50.11552,8.684167,|QMR|,QMR,,,,,,,,,,,
14648,14648,Dressel 20,Frankfurt am Main,"zwischen Fischer und Hissenauer, Keller 2, 2.11.1927, Augrabung des Museums J. 336.",50.11552,8.684167,|MM'RO'| & |MMRC'|,MMRO? & MMRC?,,La Catria,,,,,,,,,
14650,14650,Dressel 20,Frankfurt am Main,"Hadrianstraße 1-19, 4.6.1929, Ausgrabung des Museums J. 1456.",50.11552,8.684167,|P·M·S|,PMS,,,,,,,,,,,
14658,14658,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,L'·MV^E|,LMVE,,Alcolea del Río,,,,,,,,,
14658,14658,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,L'·MV^E|,LMVE,,Mejía,,,,,,,,,
14658,14658,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,L'·MV^E|,LMVE,,Villar Tesoro,,,,,,,,,
14660,14660,Dressel 20,Frankfurt am Main,"christlicher Friehof, Ankauf Commission (III. 120)",50.11552,8.684167,|L·M'·V''[E],LMVE?,,Alcolea del Río,,,,,,,,,
14660,14660,Dressel 20,Frankfurt am Main,"christlicher Friehof, Ankauf Commission (III. 120)",50.11552,8.684167,|L·M'·V''[E],LMVE?,,Mejía,,,,,,,,,
14660,14660,Dressel 20,Frankfurt am Main,"christlicher Friehof, Ankauf Commission (III. 120)",50.11552,8.684167,|L·M'·V''[E],LMVE?,,Villar Tesoro,,,,,,,,,
14666,14666,Dressel 20,Frankfurt am Main,"östlich vom christlichen Friedhof, 3.1.1935.",50.11552,8.684167,|IIMINACRE^TCA^N|,IIMINACRETCAL,,,,,,,,,,,
14678,14678,Dressel 20,Frankfurt am Main,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",50.11552,8.684167,P'·NN|,PNN,,Alcolea del Río,,,,,,,,,
14678,14678,Dressel 20,Frankfurt am Main,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",50.11552,8.684167,P'·NN|,PNN,,Arva,,,,,,,,,
14678,14678,Dressel 20,Frankfurt am Main,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",50.11552,8.684167,P'·NN|,PNN,,El Tejarillo,,,,,,,,,
14678,14678,Dressel 20,Frankfurt am Main,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",50.11552,8.684167,P'·NN|,PNN,,Tostoneras,,,,,,,,,
14687,14687,Dressel 20,Frankfurt am Main,"christlicher Friedhof, Ankauf Commission (III.120)",50.11552,8.684167,|PNNSH((sol et luna))|,PNNSH,,,,,,,,,,,
14689,14689,Dressel 20,Frankfurt am Main,"Fl. 79, runder Schacht im Nordteil der Fl., EF, unter Pl. IV, 3,25-4,0m unter Oberfläche, 17.8.1964.",50.11552,8.684167,[PN]NVR|,PNNVR,,,,,,,,,,,
14694,14694,Dressel 20,Frankfurt am Main,Slg. Radloff,50.11552,8.684167,|SNR|,SNR,,La Catria,,,,,,,,,
14698,14698,Dressel 20,Frankfurt am Main,"Baugrube 28, Shalk-Süd, Mithrastrasse 15-31, 3.1.1929, Ausgrabungs des Museums J. 1354.",50.11552,8.684167,|S·N·R|,SNR,,La Catria,,,,,,,,,
14712,14712,Dressel 20,Frankfurt am Main,Ankauf Slg. R. Krüger.,50.11552,8.684167,|DOMS|,DOMS,,Alcolea del Río,,,,,,,,,
14729,14729,Dressel 20,Frankfurt am Main,alter Bestand,50.11552,8.684167,[D]OM|,DOM,,Alcolea del Río,,,,,,,,,
14732,14732,Dressel 20,Frankfurt am Main,Ankauf Dr. Lotz 18.3.1886.,50.11552,8.684167,CO'RBEL,CORBEL,,Alcotrista,,,,,,,,,
14732,14732,Dressel 20,Frankfurt am Main,Ankauf Dr. Lotz 18.3.1886.,50.11552,8.684167,CO'RBEL,CORBEL,,Azanaque-Castillejo,,,,,,,,,
14733,14733,Dressel 20,Frankfurt am Main,"1885/86, Ankauf Verein für das Historische Museum",50.11552,8.684167,CORB[EL],CORBEL,,Alcotrista,,,,,,,,,
14733,14733,Dressel 20,Frankfurt am Main,"1885/86, Ankauf Verein für das Historische Museum",50.11552,8.684167,CORB[EL],CORBEL,,Azanaque-Castillejo,,,,,,,,,
14740,14740,Dressel 20,Frankfurt am Main,"Streuefunde vom Baugelände der Nordweststadt, Slg. Radloff.",50.11552,8.684167,|OnESIM|,ONESIM,,,,,,,,,,,
14741,14741,Dressel 20,Frankfurt am Main,"Baugrube 31, Strasse in der Römerstadt 153-171, 10.3.1928, Ausgrabung des Museums J. 839.",50.11552,8.684167,|OPTAT'^IF|,OPTATIF,,Azanaque-Castillejo,,,,,,,,,
14743,14743,Dressel 20,Frankfurt am Main,"Eizenfund von Lehrer Gerlach östlich vom Christlichen Friedhof 1927, Ausgrabung des Museums J. 863.",50.11552,8.684167,O''P·T·AT''[I],OPTATI,,,,,,,,,,,
14744,14744,Dressel 20,Frankfurt am Main,alter Bestand,50.11552,8.684167,|P((hedera))PAC|,PPAC,,,,,,,,,,,
14751,14751,Dressel 20,Frankfurt am Main,"östlich vom christlichen Friedhof, 27.11.1934.",50.11552,8.684167,|A·P((amphora''))R| & |A·P·{C·}R|,APR & APCR,,,,,,,,,,,
14752,14752,Dressel 20,Frankfurt am Main,Ankauf Dr. Lotz 16.4.1882,50.11552,8.684167,|A·P'·C*,APC...?,,,,,,,,,,,
