id,lat,long,type,site,code,place
14909,49.984188,8.279096,Dressel 20,Mainz,SATVRNINI,Germania
14911,49.984188,8.279096,Dressel 20,Mainz,SAXOFERRI,Germania
14918,49.984188,8.279096,Dressel 20,Mainz,SAXOFER,Germania
14923,49.984188,8.279096,Dressel 20,Mainz,SCALENSIAGEME,Germania
14924,49.984188,8.279096,Dressel 20,Mainz,SCALENSIACRE,Germania
14930,49.984188,8.279096,Dressel 20,Mainz,SCALFES,Germania
14934,49.984188,8.279096,Dressel 20,Mainz,FSCIMNIANO,Germania
14935,49.984188,8.279096,Dressel 20,Mainz,FSCIMNIANO,Germania
14936,49.984188,8.279096,Dressel 20,Mainz,FSCIMNIANO,Germania
14938,49.984188,8.279096,Dressel 20,Mainz,FSCIMNIANO,Germania
14939,49.984188,8.279096,Dressel 20,Mainz,FSCIMNIANI,Germania
14940,49.984188,8.279096,Dressel 20,Mainz,STATIANIENSIA,Germania
14944,49.984188,8.279096,Dressel 20,Mainz,STCA,Germania
14949,49.984188,8.279096,Dressel 20,Mainz,CTOSESAL,Germania
14950,49.984188,8.279096,Dressel 20,Mainz,CTYCCL,Germania
14952,49.984188,8.279096,Dressel 20,Mainz,TERTI,Germania
14953,49.984188,8.279096,Dressel 20,Mainz,LVA,Germania
14954,49.984188,8.279096,Dressel 20,Mainz,PVACORONA,Germania
14958,49.984188,8.279096,Dressel 20,Mainz,LVF,Germania
14966,49.984188,8.279096,Dressel 20,Mainz,EVRI,Germania
14971,49.984188,8.279096,Dressel 20,Mainz,LVALTROPHIMI,Germania
14974,49.984188,8.279096,Dressel 20,Mainz,LVTROPHIMI,Germania
14975,49.984188,8.279096,Dressel 20,Mainz,LVTROPHIMI,Germania
14976,49.984188,8.279096,Dressel 20,Mainz,LVTROPHIMI,Germania
14978,49.984188,8.279096,Dressel 20,Mainz,LVV,Germania
14979,49.984188,8.279096,Dressel 20,Mainz,LALVIT,Germania
14980,49.984188,8.279096,Dressel 20,Mainz,LVALAMET,Germania
14987,49.984188,8.279096,Dressel 20,Mainz,VIRGIN,Germania
14991,49.984188,8.279096,Dressel 20,Mainz,VIRIIII,Germania
18897,49.984188,8.279096,Dressel 20,Mainz,PSPAC,Germania
18898,49.984188,8.279096,Dressel 20,Mainz,PAC,Germania
18899,49.984188,8.279096,Dressel 20,Mainz,PQAF,Germania
18900,49.984188,8.279096,Dressel 20,Mainz,CALF,Germania
18901,49.984188,8.279096,Dressel 20,Mainz,QAGAPOL,Germania
18902,49.984188,8.279096,Dressel 20,Mainz,QAGEMELI,Germania
18903,49.984188,8.279096,Dressel 20,Mainz,PORLAR,Germania
18904,49.984188,8.279096,Dressel 20,Mainz,MAR,Germania
18905,49.984188,8.279096,Dressel 20,Mainz,MAR,Germania
18906,49.984188,8.279096,Dressel 20,Mainz,MAA,Germania
18907,49.984188,8.279096,Dressel 20,Mainz,PQAR,Germania
18908,49.984188,8.279096,Dressel 20,Mainz,CAE,Germania
18909,49.984188,8.279096,Dressel 20,Mainz,LAEL,Germania
18910,49.984188,8.279096,Dressel 20,Mainz,LAEL,Germania
18911,49.984188,8.279096,Dressel 20,Mainz,MAELAEX,Germania
18912,49.984188,8.279096,Dressel 20,Mainz,QAEOPTATI,Germania
18914,49.984188,8.279096,Dressel 20,Mainz,MAEMRVS,Germania
18915,49.984188,8.279096,Dressel 20,Mainz,LANTSVRI,Germania
18916,49.984188,8.279096,Dressel 20,Mainz,GANTONIQVIETI,Germania
18917,49.984188,8.279096,Dressel 20,Mainz,CANTONIQVIETI,Germania
18918,49.984188,8.279096,Dressel 20,Mainz,CANTONIQVIETI,Germania
18919,49.984188,8.279096,Dressel 20,Mainz,CANTQVIETI,Germania
18920,49.984188,8.279096,Dressel 20,Mainz,MATM,Germania
18921,49.984188,8.279096,Dressel 20,Mainz,LATRVS,Germania
18922,49.984188,8.279096,Dressel 20,Mainz,ACIRC,Germania
18923,49.984188,8.279096,Dressel 20,Mainz,ACIRCIF,Germania
18924,49.984188,8.279096,Dressel 20,Mainz,ACIRCI,Germania
18925,49.984188,8.279096,Dressel 20,Mainz,FIGLINACIRGIMSMAVRIANI,Germania
18926,49.984188,8.279096,Dressel 20,Mainz,ARAXIFM,Germania
18928,49.984188,8.279096,Dressel 20,Mainz,ARVA,Germania
18929,49.984188,8.279096,Dressel 20,Mainz,ATITTAE,Germania
18930,49.984188,8.279096,Dressel 20,Mainz,AVGN,Germania
18931,49.984188,8.279096,Dressel 20,Mainz,B,Germania
18933,49.984188,8.279096,Dressel 20,Mainz,MCCPALMA,Germania
18934,49.984188,8.279096,Dressel 20,Mainz,QHEDERACCHEDERA,Germania
18935,49.984188,8.279096,Dressel 20,Mainz,QCCL,Germania
18936,49.984188,8.279096,Dressel 20,Mainz,LCFPO,Germania
18937,49.984188,8.279096,Dressel 20,Mainz,QCI,Germania
18938,49.984188,8.279096,Dressel 20,Mainz,SCLC,Germania
18939,49.984188,8.279096,Dressel 20,Mainz,SCLC,Germania
18940,49.984188,8.279096,Dressel 20,Mainz,VCLC,Germania
18941,49.984188,8.279096,Dressel 20,Mainz,PCM,Germania
18942,49.984188,8.279096,Dressel 20,Mainz,QCR,Germania
18943,49.984188,8.279096,Dressel 20,Mainz,QCR,Germania
18944,49.984188,8.279096,Dressel 20,Mainz,QCR,Germania
18945,49.984188,8.279096,Dressel 20,Mainz,QCRM,Germania
18946,49.984188,8.279096,Dressel 20,Mainz,QCRV,Germania
18947,49.984188,8.279096,Dressel 20,Mainz,LCSOL,Germania
18948,49.984188,8.279096,Dressel 20,Mainz,LCVFP,Germania
18949,49.984188,8.279096,Dressel 20,Mainz,PCAEHER,Germania
18950,49.984188,8.279096,Dressel 20,Mainz,QCALMARSI,Germania
18951,49.984188,8.279096,Dressel 20,Mainz,QCALMARSI,Germania
18952,49.984188,8.279096,Dressel 20,Mainz,IICAMILIMELISSI,Germania
18953,49.984188,8.279096,Dressel 20,Mainz,VCLE,Germania
18954,49.984188,8.279096,Dressel 20,Mainz,FCAERARI,Germania
18955,49.984188,8.279096,Dressel 20,Mainz,CALPVRQ,Germania
18956,49.984188,8.279096,Dressel 20,Mainz,DIORN,Germania
18957,49.984188,8.279096,Dressel 20,Mainz,KVFCOLL,Germania
18958,49.984188,8.279096,Dressel 20,Mainz,CONSF,Germania
18959,49.984188,8.279096,Dressel 20,Mainz,CA,Germania
18960,49.984188,8.279096,Dressel 20,Mainz,DOM,Germania
18961,49.984188,8.279096,Dressel 20,Mainz,DOMS,Germania
18962,49.984188,8.279096,Dressel 20,Mainz,CEFP,Germania
18963,49.984188,8.279096,Dressel 20,Mainz,PELC,Germania
18965,49.984188,8.279096,Dressel 20,Mainz,DESVSV,Germania
18966,49.984188,8.279096,Dressel 20,Mainz,IIIENNIIVLHEDERA,Germania
18967,49.984188,8.279096,Dressel 20,Mainz,IIIENNIIVLCORONA,Germania
18968,49.984188,8.279096,Dressel 20,Mainz,EROTIS,Germania
18969,49.984188,8.279096,Dressel 20,Mainz,FM,Germania
18970,49.984188,8.279096,Dressel 20,Mainz,LFCCVCAT,Germania
18971,49.984188,8.279096,Dressel 20,Mainz,LCCVFCAT,Germania
18972,49.984188,8.279096,Dressel 20,Mainz,LFCCVFCAT,Germania
18973,49.984188,8.279096,Dressel 20,Mainz,MFC,Germania
18974,49.984188,8.279096,Dressel 20,Mainz,QFC,Germania
18975,49.984188,8.279096,Dressel 20,Mainz,QFC,Germania
18976,49.984188,8.279096,Dressel 20,Mainz,MFE,Germania
18977,49.984188,8.279096,Dressel 20,Mainz,DFF,Germania
18977,49.984188,8.279096,Dressel 20,Mainz,PNNF,Germania
18978,49.984188,8.279096,Dressel 20,Mainz,LFO,Germania
18979,49.984188,8.279096,Dressel 20,Mainz,MFS,Germania
18980,49.984188,8.279096,Dressel 20,Mainz,CFVAC,Germania
18981,49.984188,8.279096,Dressel 20,Mainz,QFVLPI,Germania
18982,49.984188,8.279096,Dressel 20,Mainz,MFV,Germania
18983,49.984188,8.279096,Dressel 20,Mainz,FINE,Germania
18985,49.984188,8.279096,Dressel 20,Mainz,FRVCTI,Germania
18986,49.984188,8.279096,Dressel 20,Mainz,FVSCI,Germania
18987,49.984188,8.279096,Dressel 20,Mainz,CHIL,Germania
18988,49.984188,8.279096,Dressel 20,Mainz,HERMESF,Germania
18989,49.984188,8.279096,Dressel 20,Mainz,GIALB,Germania
18990,49.984188,8.279096,Dressel 20,Mainz,GIALB,Germania
18991,49.984188,8.279096,Dressel 20,Mainz,GIALB,Germania
18992,49.984188,8.279096,Dressel 20,Mainz,MIAPS,Germania
18994,49.984188,8.279096,Dressel 20,Mainz,CIB,Germania
18995,49.984188,8.279096,Dressel 20,Mainz,LIH,Germania
18996,49.984188,8.279096,Dressel 20,Mainz,MIM,Germania
18997,49.984188,8.279096,Dressel 20,Mainz,MIM,Germania
18998,49.984188,8.279096,Dressel 20,Mainz,MIM,Germania
18999,49.984188,8.279096,Dressel 20,Mainz,MIM,Germania
19000,49.984188,8.279096,Dressel 20,Mainz,MIM,Germania
19001,49.984188,8.279096,Dressel 20,Mainz,MIM,Germania
19002,49.984188,8.279096,Dressel 20,Mainz,QIMFN,Germania
19003,49.984188,8.279096,Dressel 20,Mainz,SIR,Germania
19004,49.984188,8.279096,Dressel 20,Mainz,LIT,Germania
19005,49.984188,8.279096,Dressel 20,Mainz,LIV,Germania
19006,49.984188,8.279096,Dressel 20,Mainz,LIVNIMELISSI,Germania
19007,49.984188,8.279096,Dressel 20,Mainz,LIVNIMELISSI,Germania
19008,49.984188,8.279096,Dressel 20,Mainz,LIVNIMELISSI,Germania
19009,49.984188,8.279096,Dressel 20,Mainz,LIVNIMELISSICI,Germania
19010,49.984188,8.279096,Dressel 20,Mainz,LIVNIMEELISSICI,Germania
19011,49.984188,8.279096,Dressel 20,Mainz,IIIVNMELISSIETMELISSE,Germania
19012,49.984188,8.279096,Dressel 20,Mainz,IIIVNIMELISSIETMELISSE,Germania
19014,49.984188,8.279096,Dressel 20,Mainz,IIIVNIMELISSIETMELISSE,Germania
19015,49.984188,8.279096,Dressel 20,Mainz,IIIVNIMELISSIETMELISSE,Germania
19016,49.984188,8.279096,Dressel 20,Mainz,IIIVNIMELISSIETMELISSE,Germania
19017,49.984188,8.279096,Dressel 20,Mainz,IIIVNIMELISSIETMELISSE,Germania
19018,49.984188,8.279096,Dressel 20,Mainz,IIIVNIMELISSIETMELISSE,Germania
19019,49.984188,8.279096,Dressel 20,Mainz,IIIVNIMELISSIETMELISSE,Germania
19021,49.984188,8.279096,Dressel 20,Mainz,IVCVNDI,Germania
19022,49.984188,8.279096,Dressel 20,Mainz,SALALFO,Germania
19023,49.984188,8.279096,Dressel 20,Mainz,LLI,Germania
19024,49.984188,8.279096,Dressel 20,Mainz,IICLM,Germania
19025,49.984188,8.279096,Dressel 20,Mainz,TMCOR,Germania
19026,49.984188,8.279096,Dressel 20,Mainz,MMCSNOR,Germania
19027,49.984188,8.279096,Dressel 20,Mainz,GMMF,Germania
19028,49.984188,8.279096,Dressel 20,Mainz,QMR,Germania
19029,49.984188,8.279096,Dressel 20,Mainz,PMS,Germania
19032,49.984188,8.279096,Dressel 20,Mainz,PMANILSVP,Germania
19033,49.984188,8.279096,Dressel 20,Mainz,CMARSVANI,Germania
19034,49.984188,8.279096,Dressel 20,Mainz,MAVRI,Germania
19035,49.984188,8.279096,Dressel 20,Mainz,CASIENINI,Germania
19035,49.984188,8.279096,Dressel 20,Mainz,MAVRI,Germania
19037,49.984188,8.279096,Dressel 20,Mainz,FIGMED,Germania
19038,49.984188,8.279096,Dressel 20,Mainz,MEDIANE,Germania
19039,49.984188,8.279096,Dressel 20,Mainz,IMINIC,Germania
19040,49.984188,8.279096,Dressel 20,Mainz,PNN,Germania
19041,49.984188,8.279096,Dressel 20,Mainz,PNN,Germania
19042,49.984188,8.279096,Dressel 20,Mainz,PNN,Germania
19043,49.984188,8.279096,Dressel 20,Mainz,PNN,Germania
19044,49.984188,8.279096,Dressel 20,Mainz,PNN,Germania
19045,49.984188,8.279096,Dressel 20,Mainz,PNNF,Germania
19046,49.984188,8.279096,Dressel 20,Mainz,PNNF,Germania
19047,49.984188,8.279096,Dressel 20,Mainz,PNNF,Germania
19048,49.984188,8.279096,Dressel 20,Mainz,PNNF,Germania
19050,49.984188,8.279096,Dressel 20,Mainz,PNN,Germania
19052,49.984188,8.279096,Dressel 20,Mainz,PNNN,Germania
19053,49.984188,8.279096,Dressel 20,Mainz,SNRP,Germania
19054,49.984188,8.279096,Dressel 20,Mainz,SEXNR,Germania
19055,49.984188,8.279096,Dressel 20,Mainz,PORODV,Germania
19056,49.984188,8.279096,Dressel 20,Mainz,OPBATI,Germania
19057,49.984188,8.279096,Dressel 20,Mainz,OPTATI,Germania
19058,49.984188,8.279096,Dressel 20,Mainz,OPTATI,Germania
19059,49.984188,8.279096,Dressel 20,Mainz,APECO,Germania
19060,49.984188,8.279096,Dressel 20,Mainz,APECO,Germania
19061,49.984188,8.279096,Dressel 20,Mainz,PORCPRE,Germania
19062,49.984188,8.279096,Dressel 20,Mainz,FPATERNI,Germania
19063,49.984188,8.279096,Dressel 20,Mainz,FPATERNI,Germania
19064,49.984188,8.279096,Dressel 20,Mainz,POLYCLTI,Germania
19065,49.984188,8.279096,Dressel 20,Mainz,PROBI,Germania
19351,49.984188,8.279096,Dressel 20,Mainz,SINEIMAGINE,Germania
19352,49.984188,8.279096,Dressel 20,Mainz,LQS,Germania
19353,49.984188,8.279096,Dressel 20,Mainz,PQTIAFLA,Germania
19354,49.984188,8.279096,Dressel 20,Mainz,QVINT,Germania
19356,49.984188,8.279096,Dressel 20,Mainz,QSC,Germania
19357,49.984188,8.279096,Dressel 20,Mainz,LSLS,Germania
19358,49.984188,8.279096,Dressel 20,Mainz,LSLVPI,Germania
19359,49.984188,8.279096,Dressel 20,Mainz,MSNAR,Germania
19360,49.984188,8.279096,Dressel 20,Mainz,MSNAR,Germania
19361,49.984188,8.279096,Dressel 20,Mainz,MSP,Germania
19363,49.984188,8.279096,Dressel 20,Mainz,QSP,Germania
19364,49.984188,8.279096,Dressel 20,Mainz,QSP,Germania
19365,49.984188,8.279096,Dressel 20,Mainz,QSP,Germania
19366,49.984188,8.279096,Dressel 20,Mainz,LSSEX,Germania
19367,49.984188,8.279096,Dressel 20,Mainz,PMVSC,Germania
19368,49.984188,8.279096,Dressel 20,Mainz,CSEMAI,Germania
19369,49.984188,8.279096,Dressel 20,Mainz,MSEMPHEL,Germania
19370,49.984188,8.279096,Dressel 20,Mainz,CSEM,Germania
19371,49.984188,8.279096,Dressel 20,Mainz,CSEMPOL,Germania
19372,49.984188,8.279096,Dressel 20,Mainz,CSEMPOLYC,Germania
19374,49.984188,8.279096,Dressel 20,Mainz,CASTELANI,Germania
19375,49.984188,8.279096,Dressel 20,Mainz,SNR,Germania
19376,49.984188,8.279096,Dressel 20,Mainz,CENIHISPSAE,Germania
19377,49.984188,8.279096,Dressel 20,Mainz,CENHISPSAE,Germania
19378,49.984188,8.279096,Dressel 20,Mainz,SALS,Germania
19379,49.984188,8.279096,Dressel 20,Mainz,SAMIS,Germania
19380,49.984188,8.279096,Dressel 20,Mainz,SAXOFERREO,Germania
19381,49.984188,8.279096,Dressel 20,Mainz,SAXOFERRO,Germania
19382,49.984188,8.279096,Dressel 20,Mainz,SLTSAXIFERRI,Germania
19383,49.984188,8.279096,Dressel 20,Mainz,SCALENSIA,Germania
19384,49.984188,8.279096,Dressel 20,Mainz,SCALENSIA,Germania
19385,49.984188,8.279096,Dressel 20,Mainz,FSCIMNIANO,Germania
19386,49.984188,8.279096,Dressel 20,Mainz,FSCIMNIANO,Germania
19387,49.984188,8.279096,Dressel 20,Mainz,SECVNDI,Germania
19388,49.984188,8.279096,Dressel 20,Mainz,SER,Germania
19389,49.984188,8.279096,Dressel 20,Mainz,SER,Germania
19390,49.984188,8.279096,Dressel 20,Mainz,VRITTIER,Germania
19391,49.984188,8.279096,Dressel 20,Mainz,TELEPH,Germania
19392,49.984188,8.279096,Dressel 20,Mainz,CVVA,Germania
19393,49.984188,8.279096,Dressel 20,Mainz,POPVLI,Germania
19393,49.984188,8.279096,Dressel 20,Mainz,PORTO,Germania
19393,49.984188,8.279096,Dressel 20,Mainz,QVINT,Germania
19394,49.984188,8.279096,Dressel 20,Mainz,LVALTROPHIMI,Germania
19395,49.984188,8.279096,Dressel 20,Mainz,PVALFAVSSCOR,Germania
19396,49.984188,8.279096,Dressel 20,Mainz,VFAVSTI,Germania
19397,49.984188,8.279096,Dressel 20,Mainz,LVALTROPHIMI,Germania
19398,49.984188,8.279096,Dressel 20,Mainz,LVALVIT,Germania
19399,49.984188,8.279096,Dressel 20,Mainz,LVALV,Germania
19400,49.984188,8.279096,Dressel 20,Mainz,LVIST,Germania
19401,49.984188,8.279096,Dressel 20,Mainz,VIBIO,Germania
19402,49.984188,8.279096,Dressel 20,Mainz,VIRG,Germania
19403,49.984188,8.279096,Dressel 20,Mainz,VIRAV,Germania
19404,49.984188,8.279096,Dressel 20,Mainz,VIRII,Germania
19405,49.984188,8.279096,Dressel 20,Mainz,A,Germania
19406,49.984188,8.279096,Dressel 20,Mainz,A,Germania
19407,49.984188,8.279096,Dressel 20,Mainz,BABP,Germania
19408,49.984188,8.279096,Dressel 20,Mainz,AGE,Germania
19409,49.984188,8.279096,Dressel 20,Mainz,CCL,Germania
19410,49.984188,8.279096,Dressel 20,Mainz,M,Germania
19411,49.984188,8.279096,Dressel 20,Mainz,MA,Germania
19412,49.984188,8.279096,Dressel 20,Mainz,ND,Germania
19414,49.984188,8.279096,Dressel 20,Mainz,PORTVS,Germania
19415,49.984188,8.279096,Dressel 20,Mainz,P,Germania
19416,49.984188,8.279096,Dressel 20,Mainz,SIVI,Germania
19418,49.984188,8.279096,Dressel 20,Mainz,LIT,Germania
19419,49.984188,8.279096,Dressel 20,Mainz,II,Germania
19420,49.984188,8.279096,Dressel 20,Mainz,SINEIMAGINE,Germania
20079,49.984188,8.279096,Dressel 20,Mainz,LQS,Germania
37023,49.984188,8.279096,Dressel 20,Mainz,ALFO,Germania
18932,50.009937,8.282909,Dressel 20,Mainz-Kastel,LFCABAB,Germania
18964,50.009937,8.282909,Dressel 20,Mainz-Kastel,QER,Germania
18993,50.009937,8.282909,Dressel 20,Mainz-Kastel,CIB,Germania
19013,50.009937,8.282909,Dressel 20,Mainz-Kastel,IIIVNIMELISSIETMELISSE,Germania
19020,50.009937,8.282909,Dressel 20,Mainz-Kastel,IIIVNMELISSIETMELISSE,Germania
19031,50.009937,8.282909,Dressel 20,Mainz-Kastel,QMS,Germania
19036,50.009937,8.282909,Dressel 20,Mainz-Kastel,MECC,Germania
19355,50.009937,8.282909,Dressel 20,Mainz-Kastel,OFGRARLVC,Germania
19362,50.009937,8.282909,Dressel 20,Mainz-Kastel,MSP,Germania
27851,50.009937,8.282909,Dressel 20,Mainz-Kastel,IIIENNIORIVLSAE,Germania
27852,50.009937,8.282909,Dressel 20,Mainz-Kastel,PRI,Germania
27853,50.009937,8.282909,Dressel 20,Mainz-Kastel,CIALB,Germania
27854,50.009937,8.282909,Dressel 20,Mainz-Kastel,LAEL,Germania
27855,50.009937,8.282909,Dressel 20,Mainz-Kastel,PNN,Germania
27856,50.009937,8.282909,Dressel 20,Mainz-Kastel,FSCIMNIANO,Germania
14142,49.496706,8.479547,Dressel 20,Mannheim,QCCL,Germania
14446,49.704515,9.267253,Dressel 20,Miltenberg,CIALB,Germania
13995,51.453418,6.632595,Dressel 20,Moers,MAELALEX,Germania
13978,51.150231,6.458276,Dressel 20,Mﾁlfort,MARB,Germania
12008,48.870328,9.279149,Dressel 20,Neckarrems,QVCVIR,Germania
14864,48.870328,9.279149,Dressel 20,Neckarrems,MSP,Germania
14027,49.415254,8.686601,Dressel 20,Neuenheim,CANTONIQVIETI,Germania
14062,49.415254,8.686601,Dressel 20,Neuenheim,TAAPA,Germania
14359,49.415254,8.686601,Dressel 20,Neuenheim,PQFFPALMA,Germania
14369,49.415254,8.686601,Dressel 20,Neuenheim,LFOPALMA,Germania
14510,49.415254,8.686601,Dressel 20,Neuenheim,CIPALMAB,Germania
14960,49.415254,8.686601,Dressel 20,Neuenheim,PVAFAV,Germania
14198,48.680752,9.277518,Dressel 20,Neuhausen auf den Fildern,MCS,Germania
14209,47.948948,7.673177,Dressel 20,Neumagen,MMCSVR,Germania
13964,51.198071,6.685037,Dressel 20,Neuss,CAPXIV,Germania
14083,51.198071,6.685037,Dressel 20,Neuss,ACIRGI,Germania
14150,51.198071,6.685037,Dressel 20,Neuss,LCFPCE,Germania
14181,51.198071,6.685037,Dressel 20,Neuss,LCM,Germania
14260,51.198071,6.685037,Dressel 20,Neuss,IIIENNIORIVLSAE,Germania
14388,51.198071,6.685037,Dressel 20,Neuss,MFLAVIT,Germania
14416,51.198071,6.685037,Dressel 20,Neuss,MIAPMA,Germania
14470,51.198071,6.685037,Dressel 20,Neuss,MIM,Germania
14471,51.198071,6.685037,Dressel 20,Neuss,MIM,Germania
14560,51.198071,6.685037,Dressel 20,Neuss,LIVNIMELISSI,Germania
14737,51.198071,6.685037,Dressel 20,Neuss,POROCODV,Germania
14884,51.198071,6.685037,Dressel 20,Neuss,ILSLSEN,Germania
14903,51.198071,6.685037,Dressel 20,Neuss,SAENIANE,Germania
14964,51.198071,6.685037,Dressel 20,Neuss,LVIVCV,Germania
14973,51.198071,6.685037,Dressel 20,Neuss,LVALTROPHIMI,Germania
14451,49.813836,6.581303,Dressel 20,Newel,CIALS,Germania
13986,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QAHEDERATTLLIIC,Germania
14021,50.159548,8.645835,Dressel 20,Nida-Heddernheim,CANTONIQVIETI,Germania
14024,50.159548,8.645835,Dressel 20,Nida-Heddernheim,CANTONIQVIETI,Germania
14034,50.159548,8.645835,Dressel 20,Nida-Heddernheim,CANTONIQVIETI,Germania
14048,50.159548,8.645835,Dressel 20,Nida-Heddernheim,CAPF,Germania
14139,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QCCF,Germania
14186,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QCR,Germania
14338,50.159548,8.645835,Dressel 20,Nida-Heddernheim,PORMFDIAB,Germania
14597,50.159548,8.645835,Dressel 20,Nida-Heddernheim,ALFO,Germania
14659,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LNV,Germania
14688,50.159548,8.645835,Dressel 20,Nida-Heddernheim,PNNSHSOLETLUNA,Germania
14793,50.159548,8.645835,Dressel 20,Nida-Heddernheim,MQF,Germania
27538,50.159548,8.645835,Dressel 20,Nida-Heddernheim,IIIVNIMELISSEETMELISSE,Germania
27539,50.159548,8.645835,Dressel 20,Nida-Heddernheim,CIS,Germania
27540,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LCM,Germania
27541,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QIAN,Germania
27542,50.159548,8.645835,Dressel 20,Nida-Heddernheim,DOMS,Germania
27543,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QMCALIAIDIS,Germania
27544,50.159548,8.645835,Dressel 20,Nida-Heddernheim,SNR,Germania
27545,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QCCLEPALMA,Germania
27546,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LFSEC,Germania
27547,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LFCRESCVF,Germania
27548,50.159548,8.645835,Dressel 20,Nida-Heddernheim,IIIENNIIVLPALMA,Germania
27550,50.159548,8.645835,Dressel 20,Nida-Heddernheim,TSIP,Germania
27551,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LC,Germania
27552,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QCCV,Germania
27553,50.159548,8.645835,Dressel 20,Nida-Heddernheim,NAFSCA,Germania
27554,50.159548,8.645835,Dressel 20,Nida-Heddernheim,GAVEL,Germania
27555,50.159548,8.645835,Dressel 20,Nida-Heddernheim,SLAEONIS,Germania
27556,50.159548,8.645835,Dressel 20,Nida-Heddernheim,APPR,Germania
27557,50.159548,8.645835,Dressel 20,Nida-Heddernheim,SCALESIAR,Germania
27558,50.159548,8.645835,Dressel 20,Nida-Heddernheim,PCLODIICELI,Germania
27560,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QMR,Germania
27561,50.159548,8.645835,Dressel 20,Nida-Heddernheim,SLFCL,Germania
27562,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QHRP,Germania
27563,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LF,Germania
27564,50.159548,8.645835,Dressel 20,Nida-Heddernheim,IANVARISVARIS,Germania
27565,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QIM,Germania
27566,50.159548,8.645835,Dressel 20,Nida-Heddernheim,VIRCIN,Germania
27567,50.159548,8.645835,Dressel 20,Nida-Heddernheim,IIINNIII,Germania
27568,50.159548,8.645835,Dressel 20,Nida-Heddernheim,RES,Germania
27569,50.159548,8.645835,Dressel 20,Nida-Heddernheim,VIRCIN,Germania
27570,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QAELIMINICIANI,Germania
27571,50.159548,8.645835,Dressel 20,Nida-Heddernheim,FSCIMNIANI,Germania
27572,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LFCCVF,Germania
27573,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QPPHRYXI,Germania
27574,50.159548,8.645835,Dressel 20,Nida-Heddernheim,CL,Germania
27575,50.159548,8.645835,Dressel 20,Nida-Heddernheim,FSAT,Germania
27576,50.159548,8.645835,Dressel 20,Nida-Heddernheim,AELFO,Germania
27577,50.159548,8.645835,Dressel 20,Nida-Heddernheim,DOMS,Germania
27578,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LCANT,Germania
27579,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LFC,Germania
27580,50.159548,8.645835,Dressel 20,Nida-Heddernheim,GAF,Germania
27581,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LFEF,Germania
27582,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LFFK,Germania
27583,50.159548,8.645835,Dressel 20,Nida-Heddernheim,PALMALFC,Germania
27584,50.159548,8.645835,Dressel 20,Nida-Heddernheim,DFF,Germania
27585,50.159548,8.645835,Dressel 20,Nida-Heddernheim,FCVCV,Germania
27586,50.159548,8.645835,Dressel 20,Nida-Heddernheim,PQFFE,Germania
27587,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LFO,Germania
27588,50.159548,8.645835,Dressel 20,Nida-Heddernheim,SNR,Germania
27589,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LCM,Germania
27590,50.159548,8.645835,Dressel 20,Nida-Heddernheim,MS,Germania
27592,50.159548,8.645835,Dressel 20,Nida-Heddernheim,HYGIANTI,Germania
27592,50.159548,8.645835,Dressel 20,Nida-Heddernheim,PALMA,Germania
27593,50.159548,8.645835,Dressel 20,Nida-Heddernheim,VB,Germania
27594,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LQS,Germania
27595,50.159548,8.645835,Dressel 20,Nida-Heddernheim,LC,Germania
27596,50.159548,8.645835,Dressel 20,Nida-Heddernheim,SISY,Germania
27597,50.159548,8.645835,Dressel 20,Nida-Heddernheim,PMV,Germania
27598,50.159548,8.645835,Dressel 20,Nida-Heddernheim,CMM,Germania
27599,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QVE,Germania
27600,50.159548,8.645835,Dressel 20,Nida-Heddernheim,FIGLINACIRGMSMAVRIANI,Germania
27601,50.159548,8.645835,Dressel 20,Nida-Heddernheim,QSP,Germania
27602,50.159548,8.645835,Dressel 20,Nida-Heddernheim,FAVSTICLAR,Germania
