,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionDateStartYear,ProductionDateEndYear,ProductionPlaceTitle,CountryTitle
,16778,Dressel 20,Bar Hill,Bar Hill,55.958056,-4.064722,|LSPB''OEQ|,LSPBOEQ,,142,165,Guadajoz,United Kingdom
,16778,Dressel 20,Bar Hill,Bar Hill,55.958056,-4.064722,|LSPB''OEQ|,LSPBOEQ,,142,165,Juan Barba,United Kingdom
,17083,Dressel 20,Bar Hill,Bar Hill,55.958056,-4.064722,|VIRAV|,VIRAV,,142,165,Villar de Brenes,United Kingdom
,17084,Dressel 20,Bar Hill,Bar Hill,55.958056,-4.064722,"VIRGINENSIA, sine imagine",VIRGINENSIA,,142,165,Itálica,United Kingdom
,17200,Dressel 20,Bar Hill,Bar Hill,55.958056,-4.064722,+M|,...M,,142,165,,United Kingdom
,17205,Dressel 20,Bar Hill,Bar Hill,55.958056,-4.064722,"+MMC+, sine imagine",...MMC...,,142,165,,United Kingdom
,17217,Dressel 20,Bar Hill,Bar Hill,55.958056,-4.064722,+SA+,...SA...,,142,165,,United Kingdom
,16500,Dressel 20,Bearsden,Bearsden,55.916667,-4.35,"SNR, sine imagine",SNR,,142,165,La Catria,United Kingdom
,16539,Dressel 20,Bearsden,Bearsden,55.916667,-4.35,"DOMS, sine imagine",DOMS,,142,165,Alcolea del Río,United Kingdom
,16544,Dressel 20,Bearsden,Bearsden,55.916667,-4.35,"DOMS, sine imagine",DOMS,,142,165,Alcolea del Río,United Kingdom
,17195,Dressel 20,Bearsden,Bearsden,55.916667,-4.35,"+I+, sine imagine",...I...,,,,,United Kingdom
,16004,Dressel 20,Beckfoot,Beckfoot,54.383333,-3.283333,"MFF, sine imagine",MFF,,,,Arva,United Kingdom
,15704,Dressel 20,Birrens,Birrens,55.066667,-3.233333,|L·CA^N^TP|,LCANTP,,101,200,La Catria,United Kingdom
,15748,Dressel 20,Birrens,Birrens,55.066667,-3.233333,|LCF·PC'+,LCFPC...,,,,,United Kingdom
,16372,Dressel 20,Birrens,Birrens,55.066667,-3.233333,M'M·RQ'*,MMR,,101,200,,United Kingdom
,16551,Dressel 20,Birrens,Birrens,55.066667,-3.233333,|DOMS|,DOMS,,,,Alcolea del Río,United Kingdom
,16877,Dressel 20,Birrens,Birrens,55.066667,-3.233333,|SCAVE''+,SCAVE...,,117,138,Cerro de los Pesebres,United Kingdom
,17110,Dressel 20,Birrens,Birrens,55.066667,-3.233333,"AR+, sine imagine",AR...,,,,,United Kingdom
,17197,Dressel 20,Birrens,Birrens,55.066667,-3.233333,"+LFI, sine imagine",...LFI,,,,,United Kingdom
,15484,Dressel 20,Bishop Auckland,Binchester,54.65,-1.666667,"ACIRGI, sine imagine",ACIRGI (ACIRCI),,,,Itálica,United Kingdom
,15708,Dressel 20,Bishop Auckland,Binchester,54.65,-1.666667,"FCCVC, sine imagine",FCCVC,,,,,United Kingdom
,15964,Dressel 20,Bishop Auckland,Binchester,54.65,-1.666667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Isla del Castillo,United Kingdom
,15964,Dressel 20,Bishop Auckland,Binchester,54.65,-1.666667,"LFCCVCAT, sine imagine",LFCCVCAT,,,,Las Ánimas,United Kingdom
,17101,Dressel 20,Bishop Auckland,Binchester,54.65,-1.666667,|V^RI^T^T^IFA'[^V],VRITTIFAV (VRITIFAV),,,,,United Kingdom
,15400,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,"LAF, sine imagine",LAF,,142,165,La Catria,United Kingdom
,15665,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|DA^TSCOL|,DATSCOL,,142,210,Azanaque-Castillejo,United Kingdom
,15778,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|MC<PRI|,MCPRI,,142,210,,United Kingdom
,15815,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,+M^MCS^V^R|,MMCSVR,,142,165,Alcolea del Río,United Kingdom
,15815,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,+M^MCS^V^R|,MMCSVR,,142,165,El Tejarillo,United Kingdom
,15816,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MM>CSVR|,MMCSVR,,142,165,Alcolea del Río,United Kingdom
,15816,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MM>CSVR|,MMCSVR,,142,165,El Tejarillo,United Kingdom
,15818,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MMCS^V^R|,MMCSVR,,142,165,Alcolea del Río,United Kingdom
,15818,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MMCS^V^R|,MMCSVR,,142,165,El Tejarillo,United Kingdom
,16325,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|M'C'P'R'I|,MCPRI,,142,210,,United Kingdom
,16378,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|QMR|,QMR,,142,165,,United Kingdom
,16502,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|SNR',SNR,,142,165,La Catria,United Kingdom
,16505,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|SNR|,SNR,,,,La Catria,United Kingdom
,16547,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,D'OMS',DOMS,,142,165,Alcolea del Río,United Kingdom
,16553,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,D'OMS|,DOMS,,142,165,Alcolea del Río,United Kingdom
,16740,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|A''SA'V|,ASAV,,142,165,,United Kingdom
,17078,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,"VIRAV, sine imagine",VIRAV,,142,165,Villar de Brenes,United Kingdom
,17079,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,"VIRAV, sine imagine",VIRAV,,142,165,Villar de Brenes,United Kingdom
,17151,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,"Q+, sine imagine",Q...,,142,165,,United Kingdom
,17158,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|QV+,QV...,,142,165,,United Kingdom
,17171,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,+AAf+,...AAF...,,142,165,,United Kingdom
,17191,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,"+EAT, sine imagine",...EAT,,142,165,,United Kingdom
,15817,Dressel 20,Bishopton,Bishopton,55.9,-4.5,|MMCS^V^R|,MMCSVR,,142,165,Alcolea del Río,United Kingdom
,15817,Dressel 20,Bishopton,Bishopton,55.9,-4.5,|MMCS^V^R|,MMCSVR,,142,165,El Tejarillo,United Kingdom
,16357,Dressel 20,Bishopton,Bishopton,55.9,-4.5,"MMF, sine imagine",MMF,,142,165,,United Kingdom
,16851,Dressel 20,Bo'ness,Kinneil,56.016667,-3.616667,"SAXOFERREO, sine imagine",SAXOFERREO,,,,Arva,United Kingdom
,16851,Dressel 20,Bo'ness,Kinneil,56.016667,-3.616667,"SAXOFERREO, sine imagine",SAXOFERREO,,,,Huerta de Belén,United Kingdom
,16348,Dressel 20,Brampton,"NE corner of the turret, the neck and both handles were perfect.",54.95,-2.733333,|Q·MCC·CAS|,QMCCCAS,,,,,United Kingdom
,15940,Dressel 20,Branston,Branston,53.183333,-0.466667,"EROTIS, sine imagine",EROTIS,,,,Azanaque-Castillejo,United Kingdom
,15431,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|SALS|,SALS,,,,Arva,United Kingdom
,15557,Dressel 20,Brecon Gaer,Brecon,51.95,-3.383333,|PA[^N]R+,PANR...,,,,La Catria,United Kingdom
,15572,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|AN^TON^I·Q|,ANTONIQ,,,,,United Kingdom
,15573,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|{C·}A^N^T·QVIE|,CANTQVIE,,,,,United Kingdom
,15920,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|IIIENN^IIV^L((palma)),IIIENNIIVL,,,,huerta del río,United Kingdom
,15931,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,IIIENN^I·IV^L((hedera))|,IIIENNIIVL,,,,huerta del río,United Kingdom
,16096,Dressel 20,Brockworth,Brockworth,51.85,-2.166667,|QIAF'+,QIAF...,,,,,United Kingdom
,16282,Dressel 20,Broughton,Saltney,53.166667,-3,+M|/+P|,...M...P,,,,,United Kingdom
,16683,Dressel 20,Broughton,Saltney,53.166667,-3,|GRADOS,GRADOS,,140,180,Manuel Nieto,United Kingdom
,16770,Dressel 20,Broughton,Saltney,53.166667,-3,M·SM|/A[C]IR''GI|,MSMACIRGI,,,,,United Kingdom
,16122,Dressel 20,Bury Saint Edmunds,Pakenham,52.25,0.716667,|LID'+,LID...,,,,,United Kingdom
,16511,Dressel 20,Bury Saint Edmunds,Pakenham,52.25,0.716667,|SNR|,SNR,,,,La Catria,United Kingdom
,15391,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,"GAF, sine imagine",GAF,,,,Azanaque-Castillejo,United Kingdom
,16018,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,[L?]FO*,LFO?,,,,Sevilla,United Kingdom
,16307,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,"ALFO, sine imagine",ALFO,,,,La Catria,United Kingdom
,16617,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,"PASSERAR, sine imagine",PASSERAR,,,,Casa del Guarda o Llano,United Kingdom
,16870,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,[S]C{A^L'E}NSIA|,SCALENSIA,,,,Cerro de los Pesebres,United Kingdom
,15386,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|MAC|,MAC,,,,Malpica Sur,United Kingdom
,15393,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|G·A·F|,GAF,,,,Azanaque-Castillejo,United Kingdom
,15450,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|LA[P],LAP?,,,,,United Kingdom
,15531,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|MA^EMRVS|,MAEMRVS,,,,Arva,United Kingdom
,15534,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[MA]EMRVS|,MAEMRVS,,,,Arva,United Kingdom
,15598,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|CA^N^TQVI^E|,CANTONIQVIETI,,,,Alcolea del Río,United Kingdom
,15605,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|CA^N^T·QVIE^[T]^I|,CANTQVIETI,,,,,United Kingdom
,15633,Dressel 20,Caerleon,Bulmore,51.613333,-2.958889,|C·A^P·F,CAPF,,,,Castillo de Azanaque,United Kingdom
,15698,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|BEL·LVC|,BELLVC,,,,,United Kingdom
,15772,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|LCM|,LCM,,175,225,La Catria,United Kingdom
,15983,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|Q·F·C|,QFC,,,,Peñaflor,United Kingdom
,15998,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,+S'·FE·,...SFE,,,,,United Kingdom
,16000,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DEF|,DFF,,,,Arva,United Kingdom
,16000,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DEF|,DFF,,,,El Tejarillo,United Kingdom
,16065,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|HERMESF|,HERMESF,,,,Villar de Brenes,United Kingdom
,16217,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|I^VEP'|,IVEP,,,,,United Kingdom
,16285,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,+N^I·M^ELISS'+/|ETMELISSE'+,NIMELISS...ETMELISSE,,,,,United Kingdom
,16319,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|AELFO|,AELFO,,,,La Catria,United Kingdom
,16336,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|P·L·S|,PLS,,,,Cerro de Arriza,United Kingdom
,16397,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|P'MSC|,PMSC,,75,75,El Pinzón,United Kingdom
,16438,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|[II]MIN^IACRE[^T]CAL|,IIMINIACRETCAL,,,,,United Kingdom
,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,,,Alcolea del Río,United Kingdom
,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,,,Arva,United Kingdom
,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,,,El Tejarillo,United Kingdom
,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,,,Tostoneras,United Kingdom
,16526,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|COI|,COI,,,,,United Kingdom
,16549,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DOM'+,DOM...,,,,Alcolea del Río,United Kingdom
,16554,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DOMS|,DOMS,,,,Alcolea del Río,United Kingdom
,16560,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DO+,DO...,,,,,United Kingdom
,16570,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|POR'O'DV|,PORODV,,,,Haza del Olivo,United Kingdom
,16570,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|POR'O'DV|,PORODV,,,,La Catria,United Kingdom
,16660,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|L·Q((hedera))S|,LQS,,,,Alcolea del Río,United Kingdom
,16661,Dressel 20,Caerleon,Bulmore,51.613333,-2.958889,|L·Q·S'|,LQS,,,,Alcolea del Río,United Kingdom
,16711,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|ROM+,ROM...,,,,,United Kingdom
,16727,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|POR'·PS|,PORPS,,,,La Catria,United Kingdom
,16916,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,FSCIM|/NIANO|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,16987,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|s·EX*,SEX...,,,,,United Kingdom
,17055,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|{L·}V^A^LER^IT^ROP^H^IM^I|,LVALTROPHIMI,,,,Arva,United Kingdom
,17056,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|L·VA[LTROPHIMI],LVALTROPHIMI,,,,Arva,United Kingdom
,17095,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|VIRG''|,VIRG,,,,Villar de Brenes,United Kingdom
,15563,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|Q·A^N^T·A^LB|,QANTALB,,,,,United Kingdom
,15582,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|C[A^]N^T+,CANT... (CNT...),,,,,United Kingdom
,15912,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,C'ENH^ISPSA^E|,CENIHISPSAE & CENNIHISPSAE,,,,huerta del río,United Kingdom
,16017,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|L'F'O'((palma)),LFO,,,,Sevilla,United Kingdom
,16118,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,Q·ICSEG|,QICSEG,,,,Malpica,United Kingdom
,16763,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|L·S·LVPI'|,LSLVPI,,,,La María,United Kingdom
,16780,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|LSP·BO+,LSPBO...,,,,Juan Barba,United Kingdom
,17113,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|C+,C...,,,,,United Kingdom
,16316,Dressel 20,Caerphilly,Caerphilly Castle,51.583333,-3.216667,"AELFO, sine imagine",AELFO,,,,La Catria,United Kingdom
,16069,Dressel 20,Caersws,Caersws,52.516667,-3.433333,"HISPSAENI, sine imagine",HISPSAENI,,,,huerta del río,United Kingdom
,17096,Dressel 20,Caersws,Caersws,52.516667,-3.433333,|VIR'G|,VIRG,,,,Villar de Brenes,United Kingdom
,17207,Dressel 20,Caersws,Caersws,52.516667,-3.433333,"+O, sine imagine",...O,,,,,United Kingdom
,15504,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|AC·IR(-)|,ACIR,,,,,United Kingdom
,15521,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,SA[^E]QARR?,SAEQARR?,,,,,United Kingdom
,15535,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|MA^EMRVS|,MAEMRVS,,,,Arva,United Kingdom
,15565,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,"CANTONIQVIETI, sine imagine",CANTONIQVIETI,,,,Alcolea del Río,United Kingdom
,15673,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,[L]A^V^R·GER|,LAVRGER,,,,Alcotrista,United Kingdom
,16257,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,+I'M|/|ELISSI|,...IMELISSI,,,,,United Kingdom
,16571,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,+OD'|,...OD,,,,,United Kingdom
,16598,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,·A·PM,APM,,,,El Marchante,United Kingdom
,16604,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|L·P·M·S·|,LPMS,,,,Haza del Olivo,United Kingdom
,16635,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|PROC·V^LINI|,PROCVLINI,,,,Alcolea del Río,United Kingdom
,16728,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,POR'·P·S|,PORPS,,,,La Catria,United Kingdom
,16769,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,"MSMACIRGI, sine imagine",MSMACIRGI,,,,,United Kingdom
,16799,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|QSRPO<R|,QSRPOR,,,,,United Kingdom
,16831,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,QSASER,QSASER,,,,,United Kingdom
,16845,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|SA^T^V^RNINI|,SATVRNINI,,,,,United Kingdom
,16979,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|S·E·R|,SER,,,,,United Kingdom
,16980,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|SER|,SER,,,,,United Kingdom
,17093,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|VIRGIN|,VIRGIN,,,,Villar de Brenes,United Kingdom
,16741,Dressel 20,Cambridgeshire,Longthorpe,52.333333,0.083333,|P·S·A^V|,PSAV,,41,68,,United Kingdom
,32354,Dressel 20,Cambridgeshire,Longthorpe,52.333333,0.083333,|FC·LC|,FCLC,,,,,United Kingdom
,15559,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"PANRVF,sine imagine",PANRVF,,,,La Catria,United Kingdom
,15860,Dressel 20,Canterbury,Marlowe (1140),51.266667,1.083333,|MCL'SB'|,MCLSB,,175,200,,United Kingdom
,15987,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"SFE, sine imagine",SFE,,,,,United Kingdom
,16208,Dressel 20,Canterbury,Marlowe I (1071),51.266667,1.083333,L'·I·[T],LIT...,,175,300,,United Kingdom
,16301,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"KVFBARCOLSICETAS, sine imagine",KVFBARCOLSICETAS,,,,,United Kingdom
,16302,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,+B'A'R'/COLSICETA'S|,...BARCOLSICETAS,,,,,United Kingdom
,16531,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"DOMS, sine imagine",DOMS,,,,Alcolea del Río,United Kingdom
,16599,Dressel 20,Canterbury,Marlowe III (38),51.266667,1.083333,|(-)APM''*,APM…,,,,,United Kingdom
,16608,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"QPPRIX, sine imagine",QPPRIX,,,,,United Kingdom
,16627,Dressel 20,Canterbury,Marlowe I (1205),51.266667,1.083333,P'O'N'T'I'C''I'',PONTICI,,69,96,,United Kingdom
,16841,Dressel 20,Canterbury,Mint Yard (524),51.266667,1.083333,|S'[ATVRNINI],SATVRNINI,,1,100,,United Kingdom
,16850,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"SAXOFERREO, sine imagine",SAXOFERREO,,,,Arva,United Kingdom
,16850,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"SAXOFERREO, sine imagine",SAXOFERREO,,,,Huerta de Belén,United Kingdom
,17106,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"VRSI, sine imagine",VRSI,,,,El Tejarillo,United Kingdom
,17166,Dressel 20,Canterbury,Marlowe I (1083),51.266667,1.083333,·S·O+,SO...,,175,300,,United Kingdom
,17206,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"+NFR+, sine imagine",...NFR...,,,,,United Kingdom
,17215,Dressel 20,Canterbury,Marlowe IIA (312),51.266667,1.083333,+R'[I]|,...RI,,,,,United Kingdom
,15430,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|PAL·SA'^'EN''|,PALSAEN,,79,85,,United Kingdom
,15558,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|P·A^N^N^I^R^VFS|,PANIRVF,,,,La Catria,United Kingdom
,15602,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,[C]A^N[^T]QV'[I]P[-]|,CANTIQVIP,,,,,United Kingdom
,15687,Dressel 20,Carlisle,"Bank Street, 1892",54.883333,-2.933333,|ARAX''[IFM],ARAXIFM,,,,Malpica Sur,United Kingdom
,15759,Dressel 20,Carlisle,Campfield,54.883333,-2.933333,|PCHO|,PCHO,,,,La Graja,United Kingdom
,15864,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|SCL·T|,SCLT,,,,Malpica Sur,United Kingdom
,15871,Dressel 20,Carlisle,"English Street, 1914",54.883333,-2.933333,|P·C·ICELI|,PCICELI,,,,Arva,United Kingdom
,16061,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,P''·Q·H^EH^E|,PQHEHE,,100,150,La Catria,United Kingdom
,16169,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|QIM'F''|,QIMF,,,,El Judío,United Kingdom
,16179,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|P·I·R|,PIR,,,,,United Kingdom
,16212,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,L·I·T|,LIT,,,,,United Kingdom
,16353,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|C·A[LL-]A''[-]S*,CALLAS...,,,,,United Kingdom
,16529,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,"DOMS, sine imagine",DOMS,,,,Alcolea del Río,United Kingdom
,16545,Dressel 20,Carlisle,"English Street, late 1940's",54.883333,-2.933333,|DOMS|,DOMS,,,,Alcolea del Río,United Kingdom
,16607,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|FPPOR|,FPPOR,,,,La Catria,United Kingdom
,16654,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|L·Q·S|,LQS,,,,Alcolea del Río,United Kingdom
,16699,Dressel 20,Carlisle,Campfield,54.883333,-2.933333,"ROMANI, sine imagine",ROMANI,,,,,United Kingdom
,16712,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|ROM^AN^I((palma))|,ROMANI,,80,90,,United Kingdom
,16797,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|Q·S·P|,QSP,,,,,United Kingdom
,16868,Dressel 20,Carlisle,"English Street, 1914",54.883333,-2.933333,|SCA|,SCALENSIA,,,,Cerro de los Pesebres,United Kingdom
,16874,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|SCA|,SCALENSIA,,,,Cerro de los Pesebres,United Kingdom
,16909,Dressel 20,Carlisle,"English Street, 1932",54.883333,-2.933333,|F·SCIMN^IA^NI|,FSCIMNIANO,,,,Las Delicias,United Kingdom
,17004,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|C·TYC|,CTYC,,,,La Graja,United Kingdom
,17081,Dressel 20,Carlisle,"Tullie House, 1892",54.883333,-2.933333,|VIR'AV|,VIRAV,,,,Villar de Brenes,United Kingdom
,17100,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,[CA^L^P]''V^RPO[T]|,LVRPOR,,100,150,,United Kingdom
,17184,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,+C'I''A'|,...CIA,,80,130,,United Kingdom
,17201,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,+[?]M'·|,...M,,,,,United Kingdom
,32254,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|CAN^TON^IQVI^ET^I|,CANTONIQVIETI,,,,Alcolea del Río,United Kingdom
,32255,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|CA^N[TO]N[Q]|,CANTONIQVIETI,,,,Alcolea del Río,United Kingdom
,32256,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|Q·F·G|,QFG,,,,,United Kingdom
,32257,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|D'OM'[S],DOMS,,,,Alcolea del Río,United Kingdom
,32258,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|L·V·C|,LVC,,,,,United Kingdom
,33311,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|L·P·LVCA'*,LPLVCA,,,,,United Kingdom
,33312,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,"|Q·I·C·SEG|, bis impressum est",QICSEG,,,,Malpica,United Kingdom
,33313,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|AL'F'O'|,ALFO,,,,La Catria,United Kingdom
,33314,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|A'E'+,AE…,,,,,United Kingdom
,33315,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|QMR|,QMR,,,,,United Kingdom
,33316,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|D''E''CCA'',DECCA,,,,,United Kingdom
,33317,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|TFA[MV],TFAMV,,,,Mejía,United Kingdom
,15805,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"MMCS, sine imagine",MMCS,,142,165,,United Kingdom
,16120,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"LIDFITA, sine imagine",LIDFITA,,142,165,Doña Mencía,United Kingdom
,17085,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"VIRGINENSIA, sine imagine",VIRGINENSIA,,142,165,Itálica,United Kingdom
,17178,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"+ANTIFDIS, sine imagine",...ANTIFDIS,,,,,United Kingdom
,16238,Dressel 20,Castor,Castor,52.566667,-0.333333,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,,,Las Delicias,United Kingdom
,15677,Dressel 20,Catterick,Catterick,54.366667,-1.633333,"IIAVRHERACL[A]E/PATETFILFBAR, sine imagine",IIAVRHERACLAEPATETFILFBAR,,,,,United Kingdom
,15775,Dressel 20,Catterick,Catterick,54.366667,-1.633333,"IICO, sine imagine",IICO,,,,,United Kingdom
,16781,Dressel 20,Catterick,Catterick,54.366667,-1.633333,"IPSI, sine imagine",IPSI,,,,,United Kingdom
