"","id","lat","long","type","site","code","country","locationtype"
"1184",16201,53.233333,-0.533333,"Dressel 20","Lincoln","LIT","UK","Civil Settlement"
"1185",16243,53.233333,-0.533333,"Dressel 20","Lincoln","LIVNIMELISSI","UK","Civil Settlement"
"1186",16269,53.233333,-0.533333,"Dressel 20","Lincoln","LIVNIMEISSIP","UK","Civil Settlement"
"1187",16295,53.233333,-0.533333,"Dressel 20","Lincoln","IIIVNIMETMELISSE","UK","Civil Settlement"
"1188",16368,53.233333,-0.533333,"Dressel 20","Lincoln","GMM","UK","Civil Settlement"
"1189",16407,53.233333,-0.533333,"Dressel 20","Lincoln","LMVE","UK","Civil Settlement"
"1190",16416,53.233333,-0.533333,"Dressel 20","Lincoln","PMANILISVPER","UK","Civil Settlement"
"1191",16436,53.233333,-0.533333,"Dressel 20","Lincoln","IIMINIACRETCAN","UK","Civil Settlement"
"1192",16458,53.233333,-0.533333,"Dressel 20","Lincoln","SNI","UK","Civil Settlement"
"1193",16486,53.233333,-0.533333,"Dressel 20","Lincoln","PNN","UK","Civil Settlement"
"1194",16521,53.233333,-0.533333,"Dressel 20","Lincoln","NEVAE","UK","Civil Settlement"
"1195",16528,53.233333,-0.533333,"Dressel 20","Lincoln","COL","UK","Civil Settlement"
"1196",16562,53.233333,-0.533333,"Dressel 20","Lincoln","POROCODV","UK","Civil Settlement"
"1197",16584,53.233333,-0.533333,"Dressel 20","Lincoln","LPAE","UK","Civil Settlement"
"1198",16625,53.233333,-0.533333,"Dressel 20","Lincoln","PONTIC","UK","Civil Settlement"
"1199",16744,53.233333,-0.533333,"Dressel 20","Lincoln","PSAV","UK","Civil Settlement"
"1200",16773,53.233333,-0.533333,"Dressel 20","Lincoln","FIGILNACIRGIMMAVRIAX","UK","Civil Settlement"
"1201",16822,53.233333,-0.533333,"Dressel 20","Lincoln","PSHEDERASAENI","UK","Civil Settlement"
"1202",16830,53.233333,-0.533333,"Dressel 20","Lincoln","QSASER","UK","Civil Settlement"
"1203",16856,53.233333,-0.533333,"Dressel 20","Lincoln","SAXOFERREO","UK","Civil Settlement"
"1204",16918,53.233333,-0.533333,"Dressel 20","Lincoln","FSCIMNIANO","UK","Civil Settlement"
"1205",17128,53.233333,-0.533333,"Dressel 20","Lincoln","IIV","UK","Civil Settlement"
"1206",17156,53.233333,-0.533333,"Dressel 20","Lincoln","Q","UK","Civil Settlement"
"1228",15480,51.35,-1.066667,"Dressel 20","Silchester","GAVEL","UK","Civil Settlement"
"1229",15583,51.35,-1.066667,"Dressel 20","Silchester","CANTQ","UK","Civil Settlement"
"1230",15693,51.35,-1.066667,"Dressel 20","Silchester","BELLICIANAPAGALENI","UK","Civil Settlement"
"1231",15738,51.35,-1.066667,"Dressel 20","Silchester","QCCLEQCCL","UK","Civil Settlement"
"1232",15741,51.35,-1.066667,"Dressel 20","Silchester","FGFIVSFM","UK","Civil Settlement"
"1233",15747,51.35,-1.066667,"Dressel 20","Silchester","LCFPC","UK","Civil Settlement"
"1234",15769,51.35,-1.066667,"Dressel 20","Silchester","LCM","UK","Civil Settlement"
"1235",15770,51.35,-1.066667,"Dressel 20","Silchester","LCM","UK","Civil Settlement"
"1236",15828,51.35,-1.066667,"Dressel 20","Silchester","MMCMF","UK","Civil Settlement"
"1237",15893,51.35,-1.066667,"Dressel 20","Silchester","DEF","UK","Civil Settlement"
"1238",15898,51.35,-1.066667,"Dressel 20","Silchester","CEFP","UK","Civil Settlement"
"1239",15938,51.35,-1.066667,"Dressel 20","Silchester","IIENNIIVL","UK","Civil Settlement"
"1240",15949,51.35,-1.066667,"Dressel 20","Silchester","TFAMV","UK","Civil Settlement"
"1241",15994,51.35,-1.066667,"Dressel 20","Silchester","SFE","UK","Civil Settlement"
"1242",16058,51.35,-1.066667,"Dressel 20","Silchester","PQHEHE","UK","Civil Settlement"
"1243",16060,51.35,-1.066667,"Dressel 20","Silchester","PQHEF","UK","Civil Settlement"
"1244",16205,51.35,-1.066667,"Dressel 20","Silchester","LIT","UK","Civil Settlement"
"1245",16206,51.35,-1.066667,"Dressel 20","Silchester","LIT","UK","Civil Settlement"
"1246",16236,51.35,-1.066667,"Dressel 20","Silchester","LIVNIMELISSI","UK","Civil Settlement"
"1247",16270,51.35,-1.066667,"Dressel 20","Silchester","LIVNIMELIS","UK","Civil Settlement"
"1248",16271,51.35,-1.066667,"Dressel 20","Silchester","LIVNIMELISSIP","UK","Civil Settlement"
"1249",16317,51.35,-1.066667,"Dressel 20","Silchester","AELFO","UK","Civil Settlement"
"1250",16461,51.35,-1.066667,"Dressel 20","Silchester","PNN","UK","Civil Settlement"
"1251",16510,51.35,-1.066667,"Dressel 20","Silchester","SNR","UK","Civil Settlement"
"1252",16573,51.35,-1.066667,"Dressel 20","Silchester","ODV","UK","Civil Settlement"
"1253",16644,51.35,-1.066667,"Dressel 20","Silchester","MQFFT","UK","Civil Settlement"
"1254",16671,51.35,-1.066667,"Dressel 20","Silchester","LQS","UK","Civil Settlement"
"1255",16672,51.35,-1.066667,"Dressel 20","Silchester","LQS","UK","Civil Settlement"
"1256",16673,51.35,-1.066667,"Dressel 20","Silchester","LQS","UK","Civil Settlement"
"1257",16678,51.35,-1.066667,"Dressel 20","Silchester","QVINTANI","UK","Civil Settlement"
"1258",16746,51.35,-1.066667,"Dressel 20","Silchester","PSAVITI","UK","Civil Settlement"
"1259",16807,51.35,-1.066667,"Dressel 20","Silchester","LSSEPT","UK","Civil Settlement"
"1260",16911,51.35,-1.066667,"Dressel 20","Silchester","FSCIMNIANI","UK","Civil Settlement"
"1261",16913,51.35,-1.066667,"Dressel 20","Silchester","FSCIMNIANO","UK","Civil Settlement"
"1262",16932,51.35,-1.066667,"Dressel 20","Silchester","FSCIMNIANO","UK","Civil Settlement"
"1263",16991,51.35,-1.066667,"Dressel 20","Silchester","SILVESTRI","UK","Civil Settlement"
"1264",17063,51.35,-1.066667,"Dressel 20","Silchester","LVALV","UK","Civil Settlement"
"1265",17064,51.35,-1.066667,"Dressel 20","Silchester","LVALVIT","UK","Civil Settlement"
"1266",17074,51.35,-1.066667,"Dressel 20","Silchester","ARNA","UK","Civil Settlement"
"1267",17140,51.35,-1.066667,"Dressel 20","Silchester","MS","UK","Civil Settlement"
"1268",20458,51.35,-1.066667,"Dressel 20","Silchester","ATTENIAECYTONIDIS","UK","Civil Settlement"
"1269",20503,51.35,-1.066667,"Dressel 20","Silchester","COLOBRARIA","UK","Civil Settlement"
"1270",20590,51.35,-1.066667,"Dressel 20","Silchester","MFTHRE","UK","Civil Settlement"
"1276",15471,51.5,-0.083333,"Dressel 20","Southwark","MAR","UK","Civil Settlement"
"1277",15643,51.5,-0.083333,"Dressel 20","Southwark","ARVASALS","UK","Civil Settlement"
"1278",15686,51.5,-0.083333,"Dressel 20","Southwark","ARAXIF","UK","Civil Settlement"
"1279",15783,51.5,-0.083333,"Dressel 20","Southwark","QCR","UK","Civil Settlement"
"1280",15837,51.5,-0.083333,"Dressel 20","Southwark","CALPVRNIAB","UK","Civil Settlement"
"1281",15854,51.5,-0.083333,"Dressel 20","Southwark","CELSI","UK","Civil Settlement"
"1282",16059,51.5,-0.083333,"Dressel 20","Southwark","PQHEHE","UK","Civil Settlement"
"1283",16142,51.5,-0.083333,"Dressel 20","Southwark","MIM","UK","Civil Settlement"
"1284",16424,51.5,-0.083333,"Dressel 20","Southwark","CMARSIL","UK","Civil Settlement"
"1285",16944,51.5,-0.083333,"Dressel 20","Southwark","CSEMPPOLYCL","UK","Civil Settlement"
"1286",17016,51.5,-0.083333,"Dressel 20","Southwark","LVA","UK","Civil Settlement"
"1287",17062,51.5,-0.083333,"Dressel 20","Southwark","LVALEVIT","UK","Civil Settlement"
"1288",17177,51.5,-0.083333,"Dressel 20","Southwark","ANO","UK","Civil Settlement"
"1296",15426,53.383333,-2.6,"Dressel 20","Warrington","LAL","UK","Civil Settlement"
"1297",15429,53.383333,-2.6,"Dressel 20","Warrington","LA","UK","Civil Settlement"
"1298",15649,53.383333,-2.6,"Dressel 20","Warrington","TATIL","UK","Civil Settlement"
"1299",15716,53.383333,-2.6,"Dressel 20","Warrington","MC","UK","Civil Settlement"
"1300",15873,53.383333,-2.6,"Dressel 20","Warrington","PCI","UK","Civil Settlement"
"1301",16129,53.383333,-2.6,"Dressel 20","Warrington","MIM","UK","Civil Settlement"
"1302",16324,53.383333,-2.6,"Dressel 20","Warrington","MLPIG","UK","Civil Settlement"
"1303",16340,53.383333,-2.6,"Dressel 20","Warrington","LICISPECFCLICISPECFK","UK","Civil Settlement"
"1304",16435,53.383333,-2.6,"Dressel 20","Warrington","IIIMINICIOR","UK","Civil Settlement"
"1305",16451,53.383333,-2.6,"Dressel 20","Warrington","AN","UK","Civil Settlement"
"1306",16597,53.383333,-2.6,"Dressel 20","Warrington","APH","UK","Civil Settlement"
"1307",16610,53.383333,-2.6,"Dressel 20","Warrington","QPPHRY","UK","Civil Settlement"
"1308",16757,53.383333,-2.6,"Dressel 20","Warrington","CSL","UK","Civil Settlement"
"1309",16829,53.383333,-2.6,"Dressel 20","Warrington","QSASER","UK","Civil Settlement"
"1310",17131,53.383333,-2.6,"Dressel 20","Warrington","LLV","UK","Civil Settlement"
"1311",37055,53.383333,-2.6,"Dressel 20","Warrington","AIM","UK","Civil Settlement"
"1314",15478,51.016667,-1.316667,"Dressel 20","Winchester","MASFGA","UK","Civil Settlement"
"1315",15522,51.016667,-1.316667,"Dressel 20","Winchester","SAEQARR","UK","Civil Settlement"
"1316",15556,51.016667,-1.316667,"Dressel 20","Winchester","PANRVF","UK","Civil Settlement"
"1317",15875,51.016667,-1.316667,"Dressel 20","Winchester","PCLOD","UK","Civil Settlement"
"1318",15990,51.016667,-1.316667,"Dressel 20","Winchester","SFE","UK","Civil Settlement"
"1319",15991,51.016667,-1.316667,"Dressel 20","Winchester","SFE","UK","Civil Settlement"
"1320",16066,51.016667,-1.316667,"Dressel 20","Winchester","HEV","UK","Civil Settlement"
"1321",16260,51.016667,-1.316667,"Dressel 20","Winchester","LIVNIMELISSIP","UK","Civil Settlement"
"1322",16278,51.016667,-1.316667,"Dressel 20","Winchester","MSSI","UK","Civil Settlement"
"1323",16399,51.016667,-1.316667,"Dressel 20","Winchester","QMS","UK","Civil Settlement"
"1324",16621,51.016667,-1.316667,"Dressel 20","Winchester","PASSERAR","UK","Civil Settlement"
"1325",16775,51.016667,-1.316667,"Dressel 20","Winchester","FIGILNACIRGIMSMAVRIAX","UK","Civil Settlement"
"1326",16879,51.016667,-1.316667,"Dressel 20","Winchester","SCALEMSCP","UK","Civil Settlement"
"1327",16922,51.016667,-1.316667,"Dressel 20","Winchester","FSCIMNIANO","UK","Civil Settlement"
"1328",17126,51.016667,-1.316667,"Dressel 20","Winchester","I","UK","Civil Settlement"
"1329",17149,51.016667,-1.316667,"Dressel 20","Winchester","PCVCC","UK","Civil Settlement"
"1330",17165,51.016667,-1.316667,"Dressel 20","Winchester","SO","UK","Civil Settlement"
"1331",17183,51.016667,-1.316667,"Dressel 20","Winchester","CCCA","UK","Civil Settlement"
"1332",17186,51.016667,-1.316667,"Dressel 20","Winchester","COL","UK","Civil Settlement"
"1333",33309,51.016667,-1.316667,"Dressel 20","Winchester","SOND","UK","Civil Settlement"
"1340",15390,52.666667,-2.65,"Dressel 20","Wroxeter","GAF","UK","Civil Settlement"
"1341",15419,52.666667,-2.65,"Dressel 20","Wroxeter","PORPAHCR","UK","Civil Settlement"
"1342",15445,52.666667,-2.65,"Dressel 20","Wroxeter","LAN","UK","Civil Settlement"
"1343",15468,52.666667,-2.65,"Dressel 20","Wroxeter","MAR","UK","Civil Settlement"
"1344",15499,52.666667,-2.65,"Dressel 20","Wroxeter","ACIRGIPALMA","UK","Civil Settlement"
"1345",15560,52.666667,-2.65,"Dressel 20","Wroxeter","PANRVF","UK","Civil Settlement"
"1346",15618,52.666667,-2.65,"Dressel 20","Wroxeter","QANTR","UK","Civil Settlement"
"1347",15623,52.666667,-2.65,"Dressel 20","Wroxeter","LAPAE","UK","Civil Settlement"
"1348",15631,52.666667,-2.65,"Dressel 20","Wroxeter","CAPF","UK","Civil Settlement"
"1349",15662,52.666667,-2.65,"Dressel 20","Wroxeter","PATVIC","UK","Civil Settlement"
"1350",15667,52.666667,-2.65,"Dressel 20","Wroxeter","DATSCOL","UK","Civil Settlement"
"1351",15720,52.666667,-2.65,"Dressel 20","Wroxeter","QC","UK","Civil Settlement"
"1352",15737,52.666667,-2.65,"Dressel 20","Wroxeter","QCCLE","UK","Civil Settlement"
"1353",15790,52.666667,-2.65,"Dressel 20","Wroxeter","QCR","UK","Civil Settlement"
"1354",15796,52.666667,-2.65,"Dressel 20","Wroxeter","QCRV","UK","Civil Settlement"
"1355",15812,52.666667,-2.65,"Dressel 20","Wroxeter","MMCSA","UK","Civil Settlement"
"1356",15870,52.666667,-2.65,"Dressel 20","Wroxeter","PCLODIICELI","UK","Civil Settlement"
"1357",15891,52.666667,-2.65,"Dressel 20","Wroxeter","MEEVPRO","UK","Civil Settlement"
"1358",15930,52.666667,-2.65,"Dressel 20","Wroxeter","IIIENNIVLHEDERA","UK","Civil Settlement"
"1359",15942,52.666667,-2.65,"Dressel 20","Wroxeter","EVTSTERPAVL","UK","Civil Settlement"
"1360",15944,52.666667,-2.65,"Dressel 20","Wroxeter","EVTYCYSF","UK","Civil Settlement"
"1361",15968,52.666667,-2.65,"Dressel 20","Wroxeter","LFCCVCAT","UK","Civil Settlement"
"1362",15981,52.666667,-2.65,"Dressel 20","Wroxeter","QFC","UK","Civil Settlement"
"1363",15984,52.666667,-2.65,"Dressel 20","Wroxeter","QFC","UK","Civil Settlement"
"1364",15995,52.666667,-2.65,"Dressel 20","Wroxeter","SFE","UK","Civil Settlement"
"1365",16010,52.666667,-2.65,"Dressel 20","Wroxeter","QFLVPI","UK","Civil Settlement"
"1366",16049,52.666667,-2.65,"Dressel 20","Wroxeter","PHILO","UK","Civil Settlement"
"1367",16094,52.666667,-2.65,"Dressel 20","Wroxeter","QIAL","UK","Civil Settlement"
"1368",16107,52.666667,-2.65,"Dressel 20","Wroxeter","CIALB","UK","Civil Settlement"
"1369",16108,52.666667,-2.65,"Dressel 20","Wroxeter","CIALB","UK","Civil Settlement"
"1370",16110,52.666667,-2.65,"Dressel 20","Wroxeter","GIALB","UK","Civil Settlement"
"1371",16151,52.666667,-2.65,"Dressel 20","Wroxeter","QIM","UK","Civil Settlement"
"1372",16165,52.666667,-2.65,"Dressel 20","Wroxeter","QIMFN","UK","Civil Settlement"
"1373",16215,52.666667,-2.65,"Dressel 20","Wroxeter","T","UK","Civil Settlement"
"1374",16226,52.666667,-2.65,"Dressel 20","Wroxeter","IVLINIGRI","UK","Civil Settlement"
"1375",16247,52.666667,-2.65,"Dressel 20","Wroxeter","LIVNIMELISSI","UK","Civil Settlement"
"1376",16298,52.666667,-2.65,"Dressel 20","Wroxeter","IIIVNIMETMEL","UK","Civil Settlement"
"1377",16377,52.666667,-2.65,"Dressel 20","Wroxeter","QMR","UK","Civil Settlement"
"1378",16423,52.666667,-2.65,"Dressel 20","Wroxeter","CMARISIL","UK","Civil Settlement"
"1379",16443,52.666667,-2.65,"Dressel 20","Wroxeter","IN","UK","Civil Settlement"
"1380",16444,52.666667,-2.65,"Dressel 20","Wroxeter","IN","UK","Civil Settlement"
"1381",16446,52.666667,-2.65,"Dressel 20","Wroxeter","GNAC","UK","Civil Settlement"
"1382",16448,52.666667,-2.65,"Dressel 20","Wroxeter","GNACOR","UK","Civil Settlement"
"1383",16507,52.666667,-2.65,"Dressel 20","Wroxeter","SNR","UK","Civil Settlement"
"1384",16513,52.666667,-2.65,"Dressel 20","Wroxeter","SNR","UK","Civil Settlement"
"1385",16515,52.666667,-2.65,"Dressel 20","Wroxeter","SNRVF","UK","Civil Settlement"
"1386",16593,52.666667,-2.65,"Dressel 20","Wroxeter","MPFFMPF","UK","Civil Settlement"
"1387",16646,52.666667,-2.65,"Dressel 20","Wroxeter","PQFF","UK","Civil Settlement"
"1388",16652,52.666667,-2.65,"Dressel 20","Wroxeter","LQS","UK","Civil Settlement"
"1389",16653,52.666667,-2.65,"Dressel 20","Wroxeter","LQS","UK","Civil Settlement"
"1390",16665,52.666667,-2.65,"Dressel 20","Wroxeter","LQS","UK","Civil Settlement"
"1391",16694,52.666667,-2.65,"Dressel 20","Wroxeter","RIVESRM","UK","Civil Settlement"
"1392",16695,52.666667,-2.65,"Dressel 20","Wroxeter","RIVESRM","UK","Civil Settlement"
"1393",16718,52.666667,-2.65,"Dressel 20","Wroxeter","RVFIPO","UK","Civil Settlement"
"1394",16726,52.666667,-2.65,"Dressel 20","Wroxeter","PORPS","UK","Civil Settlement"
"1395",16745,52.666667,-2.65,"Dressel 20","Wroxeter","PSAVITI","UK","Civil Settlement"
"1396",16776,52.666667,-2.65,"Dressel 20","Wroxeter","PSMARN","UK","Civil Settlement"
"1397",16865,52.666667,-2.65,"Dressel 20","Wroxeter","SAXFER","UK","Civil Settlement"
"1398",16878,52.666667,-2.65,"Dressel 20","Wroxeter","SCAV","UK","Civil Settlement"
"1399",16934,52.666667,-2.65,"Dressel 20","Wroxeter","FSCIMNIANOHEDERA","UK","Civil Settlement"
"1400",16942,52.666667,-2.65,"Dressel 20","Wroxeter","LSELSENC","UK","Civil Settlement"
"1401",16955,52.666667,-2.65,"Dressel 20","Wroxeter","CSEMPOL","UK","Civil Settlement"
"1402",16957,52.666667,-2.65,"Dressel 20","Wroxeter","CSEMPPOLYCLITI","UK","Civil Settlement"
"1403",16958,52.666667,-2.65,"Dressel 20","Wroxeter","CSEMPO","UK","Civil Settlement"
"1404",16988,52.666667,-2.65,"Dressel 20","Wroxeter","SILVESTRI","UK","Civil Settlement"
"1405",17005,52.666667,-2.65,"Dressel 20","Wroxeter","CTYC","UK","Civil Settlement"
"1406",17020,52.666667,-2.65,"Dressel 20","Wroxeter","LVC","UK","Civil Settlement"
"1407",17039,52.666667,-2.65,"Dressel 20","Wroxeter","CVVA","UK","Civil Settlement"
"1408",17102,52.666667,-2.65,"Dressel 20","Wroxeter","VRITTIA","UK","Civil Settlement"
"1409",17130,52.666667,-2.65,"Dressel 20","Wroxeter","LF","UK","Civil Settlement"
"1410",17146,52.666667,-2.65,"Dressel 20","Wroxeter","PO","UK","Civil Settlement"
"1411",20707,52.666667,-2.65,"Dressel 20","Wroxeter","QSEPSA","UK","Civil Settlement"
