id,lat,long,type,site,code,country,locationtype
16556,51.883333,0.9,Dressel 20,Colchester,DOMS,UK,Military Camp
16575,51.883333,0.9,Dressel 20,Colchester,POROCODV,UK,Military Camp
16587,51.883333,0.9,Dressel 20,Colchester,CP,UK,Military Camp
16588,51.883333,0.9,Dressel 20,Colchester,LPAECPCPALMA,UK,Military Camp
16603,51.883333,0.9,Dressel 20,Colchester,LPMS,UK,Military Camp
16622,51.883333,0.9,Dressel 20,Colchester,PATERNI,UK,Military Camp
16623,51.883333,0.9,Dressel 20,Colchester,FPATERNI,UK,Military Camp
16626,51.883333,0.9,Dressel 20,Colchester,PONTIC,UK,Military Camp
16630,51.883333,0.9,Dressel 20,Colchester,POP,UK,Military Camp
16632,51.883333,0.9,Dressel 20,Colchester,POR,UK,Military Camp
16657,51.883333,0.9,Dressel 20,Colchester,LQS,UK,Military Camp
16658,51.883333,0.9,Dressel 20,Colchester,LQS,UK,Military Camp
16659,51.883333,0.9,Dressel 20,Colchester,LQS,UK,Military Camp
16675,51.883333,0.9,Dressel 20,Colchester,LQS,UK,Military Camp
16676,51.883333,0.9,Dressel 20,Colchester,QS,UK,Military Camp
16677,51.883333,0.9,Dressel 20,Colchester,PQSF,UK,Military Camp
16679,51.883333,0.9,Dressel 20,Colchester,QVINTI,UK,Military Camp
16710,51.883333,0.9,Dressel 20,Colchester,ROM,UK,Military Camp
16729,51.883333,0.9,Dressel 20,Colchester,PORPSA,UK,Military Camp
16731,51.883333,0.9,Dressel 20,Colchester,QS,UK,Military Camp
16732,51.883333,0.9,Dressel 20,Colchester,QS,UK,Military Camp
16737,51.883333,0.9,Dressel 20,Colchester,PSVITI,UK,Military Camp
16743,51.883333,0.9,Dressel 20,Colchester,PSAV,UK,Military Camp
16748,51.883333,0.9,Dressel 20,Colchester,PS,UK,Military Camp
16750,51.883333,0.9,Dressel 20,Colchester,PSAVI,UK,Military Camp
16751,51.883333,0.9,Dressel 20,Colchester,ISCALLIF,UK,Military Camp
16752,51.883333,0.9,Dressel 20,Colchester,QSD,UK,Military Camp
16782,51.883333,0.9,Dressel 20,Colchester,PYR,UK,Military Camp
16786,51.883333,0.9,Dressel 20,Colchester,QSP,UK,Military Camp
16791,51.883333,0.9,Dressel 20,Colchester,QS,UK,Military Camp
16792,51.883333,0.9,Dressel 20,Colchester,QS,UK,Military Camp
16813,51.883333,0.9,Dressel 20,Colchester,EVSANIANES,UK,Military Camp
16817,51.883333,0.9,Dressel 20,Colchester,SAENIANES,UK,Military Camp
16832,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,UK,Military Camp
16833,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,UK,Military Camp
16842,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,UK,Military Camp
16843,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,UK,Military Camp
16844,51.883333,0.9,Dressel 20,Colchester,SATVRNINI,UK,Military Camp
16846,51.883333,0.9,Dressel 20,Colchester,SATVRNI,UK,Military Camp
16848,51.883333,0.9,Dressel 20,Colchester,SATVNI,UK,Military Camp
16864,51.883333,0.9,Dressel 20,Colchester,SAXFER,UK,Military Camp
16905,51.883333,0.9,Dressel 20,Colchester,FSCIMNIANI,UK,Military Camp
16925,51.883333,0.9,Dressel 20,Colchester,FSCIMNIANO,UK,Military Camp
16941,51.883333,0.9,Dressel 20,Colchester,LSELSENC,UK,Military Camp
16945,51.883333,0.9,Dressel 20,Colchester,CSEMPOLY,UK,Military Camp
16946,51.883333,0.9,Dressel 20,Colchester,CSEMPPOLY,UK,Military Camp
16951,51.883333,0.9,Dressel 20,Colchester,CSEMPO,UK,Military Camp
16956,51.883333,0.9,Dressel 20,Colchester,CSEMPPOL,UK,Military Camp
16962,51.883333,0.9,Dressel 20,Colchester,CSEMPPO,UK,Military Camp
16963,51.883333,0.9,Dressel 20,Colchester,CSEM,UK,Military Camp
16964,51.883333,0.9,Dressel 20,Colchester,CSEM,UK,Military Camp
16965,51.883333,0.9,Dressel 20,Colchester,CSEMPO,UK,Military Camp
16966,51.883333,0.9,Dressel 20,Colchester,CSEMPO,UK,Military Camp
16967,51.883333,0.9,Dressel 20,Colchester,CSEMPOL,UK,Military Camp
16968,51.883333,0.9,Dressel 20,Colchester,CSEMPOLPCLYCL,UK,Military Camp
16969,51.883333,0.9,Dressel 20,Colchester,CSEMPOLYCL,UK,Military Camp
16970,51.883333,0.9,Dressel 20,Colchester,POLYL,UK,Military Camp
16975,51.883333,0.9,Dressel 20,Colchester,CSEMPOL,UK,Military Camp
16978,51.883333,0.9,Dressel 20,Colchester,SER,UK,Military Camp
16998,51.883333,0.9,Dressel 20,Colchester,SVR,UK,Military Camp
17014,51.883333,0.9,Dressel 20,Colchester,LVAPALMA,UK,Military Camp
17030,51.883333,0.9,Dressel 20,Colchester,QVLELIANIANI,UK,Military Camp
17041,51.883333,0.9,Dressel 20,Colchester,CVVA,UK,Military Camp
17066,51.883333,0.9,Dressel 20,Colchester,LVARIONIS,UK,Military Camp
17135,51.883333,0.9,Dressel 20,Colchester,M,UK,Military Camp
20476,51.883333,0.9,Dressel 20,Colchester,GAF,UK,Military Camp
20657,51.883333,0.9,Dressel 20,Colchester,LFAXATI,UK,Military Camp
20732,51.883333,0.9,Dressel 20,Colchester,SCL,UK,Military Camp
25428,51.883333,0.9,Dressel 20,Colchester,PSAVITI,UK,Military Camp
25439,51.883333,0.9,Dressel 20,Colchester,SISEN,UK,Military Camp
25449,51.883333,0.9,Dressel 20,Colchester,TERTI,UK,Military Camp
28104,51.883333,0.9,Dressel 20,Colchester,LQSF,UK,Military Camp
29365,51.883333,0.9,Dressel 20,Colchester,LFS,UK,Military Camp
15397,54.966667,-2.016667,Dressel 20,Corbridge,CAPF,UK,Military Camp
15398,54.966667,-2.016667,Dressel 20,Corbridge,GAF,UK,Military Camp
15399,54.966667,-2.016667,Dressel 20,Corbridge,CAFEM,UK,Military Camp
15402,54.966667,-2.016667,Dressel 20,Corbridge,LAF,UK,Military Camp
15432,54.966667,-2.016667,Dressel 20,Corbridge,SALS,UK,Military Camp
15440,54.966667,-2.016667,Dressel 20,Corbridge,MAMMAS,UK,Military Camp
15444,54.966667,-2.016667,Dressel 20,Corbridge,TFAMV,UK,Military Camp
15448,54.966667,-2.016667,Dressel 20,Corbridge,DAP,UK,Military Camp
15475,54.966667,-2.016667,Dressel 20,Corbridge,PAR,UK,Military Camp
15490,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGIFACIRCIPALMA,UK,Military Camp
15491,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,UK,Military Camp
15492,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGIPALMA,UK,Military Camp
15493,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,UK,Military Camp
15494,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,UK,Military Camp
15508,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,UK,Military Camp
15509,54.966667,-2.016667,Dressel 20,Corbridge,ACIRGI,UK,Military Camp
15550,54.966667,-2.016667,Dressel 20,Corbridge,ALBMFNARCACIRC,UK,Military Camp
15627,54.966667,-2.016667,Dressel 20,Corbridge,CAPF,UK,Military Camp
15628,54.966667,-2.016667,Dressel 20,Corbridge,CAPF,UK,Military Camp
15680,54.966667,-2.016667,Dressel 20,Corbridge,IIAVRHERACLAEPATETFILFBAR,UK,Military Camp
15715,54.966667,-2.016667,Dressel 20,Corbridge,MCC,UK,Military Camp
15721,54.966667,-2.016667,Dressel 20,Corbridge,QCCL,UK,Military Camp
15740,54.966667,-2.016667,Dressel 20,Corbridge,LCFPC,UK,Military Camp
15745,54.966667,-2.016667,Dressel 20,Corbridge,LCFPC,UK,Military Camp
15762,54.966667,-2.016667,Dressel 20,Corbridge,PCICELI,UK,Military Camp
15766,54.966667,-2.016667,Dressel 20,Corbridge,LCM,UK,Military Camp
15773,54.966667,-2.016667,Dressel 20,Corbridge,QCM,UK,Military Camp
15779,54.966667,-2.016667,Dressel 20,Corbridge,LCQ,UK,Military Camp
15822,54.966667,-2.016667,Dressel 20,Corbridge,MMCSVR,UK,Military Camp
15825,54.966667,-2.016667,Dressel 20,Corbridge,MCSR,UK,Military Camp
15829,54.966667,-2.016667,Dressel 20,Corbridge,MCSR,UK,Military Camp
15836,54.966667,-2.016667,Dressel 20,Corbridge,CALHEDERALISIVSF,UK,Military Camp
15894,54.966667,-2.016667,Dressel 20,Corbridge,DEF,UK,Military Camp
15903,54.966667,-2.016667,Dressel 20,Corbridge,SEMETPPI,UK,Military Camp
15919,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVL,UK,Military Camp
15921,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,UK,Military Camp
15922,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,UK,Military Camp
15923,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,UK,Military Camp
15933,54.966667,-2.016667,Dressel 20,Corbridge,IIIENNIIVLPALMA,UK,Military Camp
15943,54.966667,-2.016667,Dressel 20,Corbridge,EVTSTERPS,UK,Military Camp
15958,54.966667,-2.016667,Dressel 20,Corbridge,LFCCOL,UK,Military Camp
15960,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVCAT,UK,Military Camp
15961,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVCAT,UK,Military Camp
15962,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVCAT,UK,Military Camp
15966,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVFS,UK,Military Camp
15971,54.966667,-2.016667,Dressel 20,Corbridge,LFCSENTILFCSENI,UK,Military Camp
15973,54.966667,-2.016667,Dressel 20,Corbridge,LFCSENTI,UK,Military Camp
15975,54.966667,-2.016667,Dressel 20,Corbridge,AECAAFCA,UK,Military Camp
15979,54.966667,-2.016667,Dressel 20,Corbridge,MFC,UK,Military Camp
15988,54.966667,-2.016667,Dressel 20,Corbridge,SFE,UK,Military Camp
15992,54.966667,-2.016667,Dressel 20,Corbridge,SFE,UK,Military Camp
15999,54.966667,-2.016667,Dressel 20,Corbridge,SFELQS,UK,Military Camp
16005,54.966667,-2.016667,Dressel 20,Corbridge,MFF,UK,Military Camp
16007,54.966667,-2.016667,Dressel 20,Corbridge,QFF,UK,Military Camp
16029,54.966667,-2.016667,Dressel 20,Corbridge,MFS,UK,Military Camp
16062,54.966667,-2.016667,Dressel 20,Corbridge,HERMESF,UK,Military Camp
16078,54.966667,-2.016667,Dressel 20,Corbridge,DIA,UK,Military Camp
16085,54.966667,-2.016667,Dressel 20,Corbridge,QIA,UK,Military Camp
16090,54.966667,-2.016667,Dressel 20,Corbridge,QIAFS,UK,Military Camp
16106,54.966667,-2.016667,Dressel 20,Corbridge,CIALBGIALB,UK,Military Camp
16119,54.966667,-2.016667,Dressel 20,Corbridge,NICXIIII,UK,Military Camp
16173,54.966667,-2.016667,Dressel 20,Corbridge,SIP,UK,Military Camp
16189,54.966667,-2.016667,Dressel 20,Corbridge,CIS,UK,Military Camp
16197,54.966667,-2.016667,Dressel 20,Corbridge,LIT,UK,Military Camp
16199,54.966667,-2.016667,Dressel 20,Corbridge,LIT,UK,Military Camp
16200,54.966667,-2.016667,Dressel 20,Corbridge,LIT,UK,Military Camp
16202,54.966667,-2.016667,Dressel 20,Corbridge,LIT,UK,Military Camp
16213,54.966667,-2.016667,Dressel 20,Corbridge,LIT,UK,Military Camp
16214,54.966667,-2.016667,Dressel 20,Corbridge,LIT,UK,Military Camp
16232,54.966667,-2.016667,Dressel 20,Corbridge,CIVNAPNNARARVA,UK,Military Camp
16265,54.966667,-2.016667,Dressel 20,Corbridge,LIVNIMELISSIP,UK,Military Camp
16266,54.966667,-2.016667,Dressel 20,Corbridge,LIVNIMELISSIP,UK,Military Camp
16279,54.966667,-2.016667,Dressel 20,Corbridge,LIVNIMELISSIP,UK,Military Camp
16303,54.966667,-2.016667,Dressel 20,Corbridge,MLFCTL,UK,Military Camp
16310,54.966667,-2.016667,Dressel 20,Corbridge,ALFO,UK,Military Camp
16342,54.966667,-2.016667,Dressel 20,Corbridge,LICISPECFCPM,UK,Military Camp
16345,54.966667,-2.016667,Dressel 20,Corbridge,PM,UK,Military Camp
16351,54.966667,-2.016667,Dressel 20,Corbridge,QMCALIAIDIS,UK,Military Camp
16363,54.966667,-2.016667,Dressel 20,Corbridge,CMM,UK,Military Camp
16364,54.966667,-2.016667,Dressel 20,Corbridge,PMMASS,UK,Military Camp
16365,54.966667,-2.016667,Dressel 20,Corbridge,GMMF,UK,Military Camp
16366,54.966667,-2.016667,Dressel 20,Corbridge,GMMF,UK,Military Camp
16383,54.966667,-2.016667,Dressel 20,Corbridge,QMR,UK,Military Camp
16385,54.966667,-2.016667,Dressel 20,Corbridge,QMR,UK,Military Camp
16386,54.966667,-2.016667,Dressel 20,Corbridge,QMR,UK,Military Camp
16398,54.966667,-2.016667,Dressel 20,Corbridge,QMS,UK,Military Camp
16402,54.966667,-2.016667,Dressel 20,Corbridge,PMV,UK,Military Camp
16403,54.966667,-2.016667,Dressel 20,Corbridge,PMV,UK,Military Camp
16433,54.966667,-2.016667,Dressel 20,Corbridge,IIIMINICIOR,UK,Military Camp
16437,54.966667,-2.016667,Dressel 20,Corbridge,IIMINACRETCAL,UK,Military Camp
16474,54.966667,-2.016667,Dressel 20,Corbridge,PNN,UK,Military Camp
16503,54.966667,-2.016667,Dressel 20,Corbridge,SNR,UK,Military Camp
16504,54.966667,-2.016667,Dressel 20,Corbridge,SNR,UK,Military Camp
16506,54.966667,-2.016667,Dressel 20,Corbridge,SNR,UK,Military Camp
16514,54.966667,-2.016667,Dressel 20,Corbridge,SNR,UK,Military Camp
16516,54.966667,-2.016667,Dressel 20,Corbridge,MNS,UK,Military Camp
16532,54.966667,-2.016667,Dressel 20,Corbridge,DOMS,UK,Military Camp
16533,54.966667,-2.016667,Dressel 20,Corbridge,DOMS,UK,Military Camp
16534,54.966667,-2.016667,Dressel 20,Corbridge,DOMS,UK,Military Camp
16535,54.966667,-2.016667,Dressel 20,Corbridge,DOMS,UK,Military Camp
16550,54.966667,-2.016667,Dressel 20,Corbridge,DOMS,UK,Military Camp
16555,54.966667,-2.016667,Dressel 20,Corbridge,DOMS,UK,Military Camp
16606,54.966667,-2.016667,Dressel 20,Corbridge,SPP,UK,Military Camp
16643,54.966667,-2.016667,Dressel 20,Corbridge,MQFF,UK,Military Camp
16649,54.966667,-2.016667,Dressel 20,Corbridge,SQF,UK,Military Camp
16655,54.966667,-2.016667,Dressel 20,Corbridge,LQS,UK,Military Camp
16663,54.966667,-2.016667,Dressel 20,Corbridge,LQS,UK,Military Camp
16664,54.966667,-2.016667,Dressel 20,Corbridge,LHEDERAQHEDERASHEDERA,UK,Military Camp
16688,54.966667,-2.016667,Dressel 20,Corbridge,OFGRAROP,UK,Military Camp
16739,54.966667,-2.016667,Dressel 20,Corbridge,MSPPSANI,UK,Military Camp
16772,54.966667,-2.016667,Dressel 20,Corbridge,FIGLINACIRGIMSMAVRIANIFIGLINACIRGIMSMAVRIAX,UK,Military Camp
16808,54.966667,-2.016667,Dressel 20,Corbridge,LHEDERASV,UK,Military Camp
16828,54.966667,-2.016667,Dressel 20,Corbridge,QSASER,UK,Military Camp
16872,54.966667,-2.016667,Dressel 20,Corbridge,SCAL,UK,Military Camp
16875,54.966667,-2.016667,Dressel 20,Corbridge,SCA,UK,Military Camp
16903,54.966667,-2.016667,Dressel 20,Corbridge,FSCIMNIANI,UK,Military Camp
16912,54.966667,-2.016667,Dressel 20,Corbridge,FSCIMNIANO,UK,Military Camp
16926,54.966667,-2.016667,Dressel 20,Corbridge,FSCIMNIANO,UK,Military Camp
16927,54.966667,-2.016667,Dressel 20,Corbridge,FSCIMNIANO,UK,Military Camp
16928,54.966667,-2.016667,Dressel 20,Corbridge,FSCIMNIANO,UK,Military Camp
16929,54.966667,-2.016667,Dressel 20,Corbridge,FSCIMNIANO,UK,Military Camp
16930,54.966667,-2.016667,Dressel 20,Corbridge,FSCIMNIANO,UK,Military Camp
16986,54.966667,-2.016667,Dressel 20,Corbridge,SEX,UK,Military Camp
17007,54.966667,-2.016667,Dressel 20,Corbridge,CTYC,UK,Military Camp
17024,54.966667,-2.016667,Dressel 20,Corbridge,QVCVIR,UK,Military Camp
17029,54.966667,-2.016667,Dressel 20,Corbridge,LVL,UK,Military Camp
17032,54.966667,-2.016667,Dressel 20,Corbridge,SVP,UK,Military Camp
17080,54.966667,-2.016667,Dressel 20,Corbridge,VIRAV,UK,Military Camp
17082,54.966667,-2.016667,Dressel 20,Corbridge,VIRAV,UK,Military Camp
17086,54.966667,-2.016667,Dressel 20,Corbridge,VIRGINENSIA,UK,Military Camp
17087,54.966667,-2.016667,Dressel 20,Corbridge,VIRGINENSIA,UK,Military Camp
17090,54.966667,-2.016667,Dressel 20,Corbridge,VIRGINENSIA,UK,Military Camp
17094,54.966667,-2.016667,Dressel 20,Corbridge,VIRI,UK,Military Camp
17098,54.966667,-2.016667,Dressel 20,Corbridge,ISVIRG,UK,Military Camp
17182,54.966667,-2.016667,Dressel 20,Corbridge,C,UK,Military Camp
17192,54.966667,-2.016667,Dressel 20,Corbridge,FVES,UK,Military Camp
17196,54.966667,-2.016667,Dressel 20,Corbridge,OICSVPVRO,UK,Military Camp
17202,54.966667,-2.016667,Dressel 20,Corbridge,MHEDERA,UK,Military Camp
25461,54.966667,-2.016667,Dressel 20,Corbridge,VIRIII,UK,Military Camp
25462,54.966667,-2.016667,Dressel 20,Corbridge,VIRAV,UK,Military Camp
32480,54.966667,-2.016667,Dressel 20,Corbridge,LFCCVCAT,UK,Military Camp
32481,54.966667,-2.016667,Dressel 20,Corbridge,LIVNIMELISSIP,UK,Military Camp
32482,54.966667,-2.016667,Dressel 20,Corbridge,LQS,UK,Military Camp
32741,54.966667,-2.016667,Dressel 20,Corbridge,SABEL,UK,Military Camp
32742,54.966667,-2.016667,Dressel 20,Corbridge,LCAX,UK,Military Camp
32743,54.966667,-2.016667,Dressel 20,Corbridge,DECEB,UK,Military Camp
32744,54.966667,-2.016667,Dressel 20,Corbridge,EXEGYYY,UK,Military Camp
32745,54.966667,-2.016667,Dressel 20,Corbridge,GE,UK,Military Camp
32746,54.966667,-2.016667,Dressel 20,Corbridge,MESI,UK,Military Camp
32747,54.966667,-2.016667,Dressel 20,Corbridge,L,UK,Military Camp
32748,54.966667,-2.016667,Dressel 20,Corbridge,LP,UK,Military Camp
16019,50.783333,-2.033333,Dressel 20,Corfe Mullen,LFS,UK,Military Camp
15669,55.15,-3.666667,Dressel 20,Dalswinton,PATTO,UK,Military Camp
16415,50.716667,-2.433333,Dressel 20,Dorchester,PMNILISVPER,UK,Military Camp
17154,50.716667,-2.433333,Dressel 20,Dorchester,Q,UK,Military Camp
17203,50.716667,-2.433333,Dressel 20,Dorchester,M,UK,Military Camp
15900,51.664444,-3.256111,Dressel 20,Gelligaer,CEFP,UK,Military Camp
15523,51.833333,-2.25,Dressel 20,Gloucester,SAEQAR,UK,Military Camp
15905,51.833333,-2.25,Dressel 20,Gloucester,REP,UK,Military Camp
16611,51.833333,-2.25,Dressel 20,Gloucester,QPHRYXI,UK,Military Camp
16645,51.833333,-2.25,Dressel 20,Gloucester,MQFFT,UK,Military Camp
16755,51.833333,-2.25,Dressel 20,Gloucester,LSH,UK,Military Camp
15533,54.983333,-2.433333,Dressel 20,Great Chesters,MAEMRVS,UK,Military Camp
15914,54.983333,-2.433333,Dressel 20,Great Chesters,CENHISPSAE,UK,Military Camp
16540,54.966667,-2.1,Dressel 20,Hexham,DOMS,UK,Military Camp
15752,55.016667,-2.333333,Dressel 20,Housesteads,LFO,UK,Military Camp
15935,55.016667,-2.333333,Dressel 20,Housesteads,IIIENNIIVLPALMA,UK,Military Camp
16038,55.016667,-2.333333,Dressel 20,Housesteads,FELIC,UK,Military Camp
16104,55.016667,-2.333333,Dressel 20,Housesteads,B,UK,Military Camp
16193,55.016667,-2.333333,Dressel 20,Housesteads,LIT,UK,Military Camp
16267,55.016667,-2.333333,Dressel 20,Housesteads,LIVNIMELISSIP,UK,Military Camp
16367,55.016667,-2.333333,Dressel 20,Housesteads,GMMF,UK,Military Camp
16541,55.016667,-2.333333,Dressel 20,Housesteads,DOMS,UK,Military Camp
16542,55.016667,-2.333333,Dressel 20,Housesteads,DOMS,UK,Military Camp
16931,55.016667,-2.333333,Dressel 20,Housesteads,FSCIMNIANO,UK,Military Camp
15712,53.916667,-1.816667,Dressel 20,Ilkley,MCC,UK,Military Camp
15723,53.916667,-1.816667,Dressel 20,Ilkley,QCC,UK,Military Camp
15850,53.916667,-1.816667,Dressel 20,Ilkley,CAMILISILVESTRI,UK,Military Camp
15867,53.916667,-1.816667,Dressel 20,Ilkley,VGLE,UK,Military Camp
15897,53.916667,-1.816667,Dressel 20,Ilkley,CEFP,UK,Military Camp
16242,53.916667,-1.816667,Dressel 20,Ilkley,LIVNIMELISSI,UK,Military Camp
16370,53.916667,-1.816667,Dressel 20,Ilkley,MMR,UK,Military Camp
16557,53.916667,-1.816667,Dressel 20,Ilkley,DOMS,UK,Military Camp
16854,53.916667,-1.816667,Dressel 20,Ilkley,SAXOFERREO,UK,Military Camp
20675,53.916667,-1.816667,Dressel 20,Ilkley,BABPOR,UK,Military Camp
15568,54.066667,-2.833333,Dressel 20,Lancaster,CANTONIQVIETI,UK,Military Camp
16230,54.066667,-2.833333,Dressel 20,Lancaster,IVLTEREN,UK,Military Camp
15382,51.514248,-0.093145,Dressel 20,London,AAF,UK,Military Camp
15388,51.514248,-0.093145,Dressel 20,London,LACONFLACONE,UK,Military Camp
15394,51.514248,-0.093145,Dressel 20,London,GAF,UK,Military Camp
15395,51.514248,-0.093145,Dressel 20,London,GAF,UK,Military Camp
15408,51.514248,-0.093145,Dressel 20,London,QAGEMELLI,UK,Military Camp
15410,51.514248,-0.093145,Dressel 20,London,LAGER,UK,Military Camp
15413,51.514248,-0.093145,Dressel 20,London,PORTPAH,UK,Military Camp
15414,51.514248,-0.093145,Dressel 20,London,PORTPAH,UK,Military Camp
15421,51.514248,-0.093145,Dressel 20,London,PAHSCALS,UK,Military Camp
15422,51.514248,-0.093145,Dressel 20,London,PAHSCALS,UK,Military Camp
15423,51.514248,-0.093145,Dressel 20,London,PAHSCALS,UK,Military Camp
15428,51.514248,-0.093145,Dressel 20,London,LAL,UK,Military Camp
15437,51.514248,-0.093145,Dressel 20,London,CAM,UK,Military Camp
15438,51.514248,-0.093145,Dressel 20,London,CAM,UK,Military Camp
15449,51.514248,-0.093145,Dressel 20,London,LAP,UK,Military Camp
15451,51.514248,-0.093145,Dressel 20,London,AR,UK,Military Camp
15453,51.514248,-0.093145,Dressel 20,London,PORLAR,UK,Military Camp
15457,51.514248,-0.093145,Dressel 20,London,PORLAR,UK,Military Camp
15458,51.514248,-0.093145,Dressel 20,London,PORLAR,UK,Military Camp
15460,51.514248,-0.093145,Dressel 20,London,POLAR,UK,Military Camp
15464,51.514248,-0.093145,Dressel 20,London,MAR,UK,Military Camp
15466,51.514248,-0.093145,Dressel 20,London,MAR,UK,Military Camp
15467,51.514248,-0.093145,Dressel 20,London,MAR,UK,Military Camp
15470,51.514248,-0.093145,Dressel 20,London,MAR,UK,Military Camp
15474,51.514248,-0.093145,Dressel 20,London,PAR,UK,Military Camp
15479,51.514248,-0.093145,Dressel 20,London,VAS,UK,Military Camp
15495,51.514248,-0.093145,Dressel 20,London,ACIRGIPALMA,UK,Military Camp
15496,51.514248,-0.093145,Dressel 20,London,ACIRGI,UK,Military Camp
15501,51.514248,-0.093145,Dressel 20,London,ACIRGI,UK,Military Camp
15502,51.514248,-0.093145,Dressel 20,London,ACIRGIF,UK,Military Camp
15503,51.514248,-0.093145,Dressel 20,London,ACAGI,UK,Military Camp
15511,51.514248,-0.093145,Dressel 20,London,ACIRCI,UK,Military Camp
15513,51.514248,-0.093145,Dressel 20,London,QAELIMINICIANI,UK,Military Camp
15514,51.514248,-0.093145,Dressel 20,London,TAELPC,UK,Military Camp
15515,51.514248,-0.093145,Dressel 20,London,MAELALEX,UK,Military Camp
15519,51.514248,-0.093145,Dressel 20,London,MAEALEX,UK,Military Camp
15541,51.514248,-0.093145,Dressel 20,London,AGRICOLAE,UK,Military Camp
15542,51.514248,-0.093145,Dressel 20,London,AGRICOLAE,UK,Military Camp
15547,51.514248,-0.093145,Dressel 20,London,AGRICOLAE,UK,Military Camp
15553,51.514248,-0.093145,Dressel 20,London,CAMPGALOD,UK,Military Camp
15562,51.514248,-0.093145,Dressel 20,London,LCANSECLCAVSEC,UK,Military Camp
15574,51.514248,-0.093145,Dressel 20,London,CJANTQVIJ,UK,Military Camp
15587,51.514248,-0.093145,Dressel 20,London,CANTOCATO,UK,Military Camp
15589,51.514248,-0.093145,Dressel 20,London,CANTONIQVI,UK,Military Camp
15594,51.514248,-0.093145,Dressel 20,London,CANTQ,UK,Military Camp
15595,51.514248,-0.093145,Dressel 20,London,CANT,UK,Military Camp
15596,51.514248,-0.093145,Dressel 20,London,CANTONIQVIE,UK,Military Camp
15603,51.514248,-0.093145,Dressel 20,London,CANTONIQVETI,UK,Military Camp
15608,51.514248,-0.093145,Dressel 20,London,CANTONIQVIET,UK,Military Camp
15609,51.514248,-0.093145,Dressel 20,London,CANTONIQV,UK,Military Camp
15610,51.514248,-0.093145,Dressel 20,London,CANTONIQVIET,UK,Military Camp
15611,51.514248,-0.093145,Dressel 20,London,CANTQVIETI,UK,Military Camp
15612,51.514248,-0.093145,Dressel 20,London,CANTONIQV,UK,Military Camp
15613,51.514248,-0.093145,Dressel 20,London,QANTRVG,UK,Military Camp
15615,51.514248,-0.093145,Dressel 20,London,QANTIRVG,UK,Military Camp
15626,51.514248,-0.093145,Dressel 20,London,CAPF,UK,Military Camp
15629,51.514248,-0.093145,Dressel 20,London,CAPF,UK,Military Camp
15632,51.514248,-0.093145,Dressel 20,London,CAPF,UK,Military Camp
15639,51.514248,-0.093145,Dressel 20,London,PARVA,UK,Military Camp
15642,51.514248,-0.093145,Dressel 20,London,PORTARVA,UK,Military Camp
15646,51.514248,-0.093145,Dressel 20,London,TATILIASIATICI,UK,Military Camp
15647,51.514248,-0.093145,Dressel 20,London,TATILIASIATICI,UK,Military Camp
15654,51.514248,-0.093145,Dressel 20,London,ITICI,UK,Military Camp
15656,51.514248,-0.093145,Dressel 20,London,AATRV,UK,Military Camp
15658,51.514248,-0.093145,Dressel 20,London,LATRV,UK,Military Camp
15661,51.514248,-0.093145,Dressel 20,London,LATSV,UK,Military Camp
15670,51.514248,-0.093145,Dressel 20,London,ATITTAE,UK,Military Camp
15689,51.514248,-0.093145,Dressel 20,London,BAETICI,UK,Military Camp
15692,51.514248,-0.093145,Dressel 20,London,BELLIB,UK,Military Camp
15697,51.514248,-0.093145,Dressel 20,London,BELLVCI,UK,Military Camp
15699,51.514248,-0.093145,Dressel 20,London,BFIG,UK,Military Camp
15701,51.514248,-0.093145,Dressel 20,London,C,UK,Military Camp
15705,51.514248,-0.093145,Dressel 20,London,LCANTP,UK,Military Camp
15711,51.514248,-0.093145,Dressel 20,London,FCCVFIA,UK,Military Camp
15714,51.514248,-0.093145,Dressel 20,London,MCC,UK,Military Camp
15717,51.514248,-0.093145,Dressel 20,London,QC,UK,Military Camp
15719,51.514248,-0.093145,Dressel 20,London,QC,UK,Military Camp
15728,51.514248,-0.093145,Dressel 20,London,QC,UK,Military Camp
15729,51.514248,-0.093145,Dressel 20,London,QCC,UK,Military Camp
15730,51.514248,-0.093145,Dressel 20,London,PALMAQCCPALMA,UK,Military Camp
15739,51.514248,-0.093145,Dressel 20,London,QCCLEPALMA,UK,Military Camp
