,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,,,,,,
,18908,Dressel 20,Mainz,,49.984188,8.279096,|C{A·}E'+,CAE...,,,,,,,
,18909,Dressel 20,Mainz,,49.984188,8.279096,|L·A·EL|,LAEL,,,,,,,
,18910,Dressel 20,Mainz,,49.984188,8.279096,|L·AEL'|,LAEL,,,,,,,
,18911,Dressel 20,Mainz,,49.984188,8.279096,|MA^EL^A^EX|,MAELAEX,,,,,,,
,18912,Dressel 20,Mainz,,49.984188,8.279096,[Q]A^EOP^TA[TI],QAELIOPTATI,,,,,,,
,18914,Dressel 20,Mainz,,49.984188,8.279096,|M·A^EM·R'[VS],MAEMRVS,,,,,,,
,18915,Dressel 20,Mainz,,49.984188,8.279096,|LA^N^TSVR^I|,LANTSVRI,,,,,,,
,18916,Dressel 20,Mainz,,49.984188,8.279096,|G·AN^TON^IQVI^E[TI],GANTONIQVIETI (CANTONIQVIETI),,,,,,,
,18917,Dressel 20,Mainz,,49.984188,8.279096,|[C]AN^TON^I[QVIETI],CANTONIQVIETI,,,,,,,
,18918,Dressel 20,Mainz,,49.984188,8.279096,[C]A'N^T'ON^I·QVI^ET^I|,CANTONIQVIETI,,,,,,,
,18919,Dressel 20,Mainz,,49.984188,8.279096,|CA^N^TQVI^E'[TI],CANTQVIETI,,,,,,,
,18920,Dressel 20,Mainz,,49.984188,8.279096,|MA^TM,MATM,,,,,,,
,18921,Dressel 20,Mainz,,49.984188,8.279096,|LA^TRVS|,LATRVS,,,,,,,
,18922,Dressel 20,Mainz,,49.984188,8.279096,|ACIRC|,ACIRC,,,,,,,
,18923,Dressel 20,Mainz,,49.984188,8.279096,|ACIRCIF'|,ACIRCIF,,,,,,,
,18924,Dressel 20,Mainz,,49.984188,8.279096,|ACIRCI|,ACIRCI,,,,,,,
,18925,Dressel 20,Mainz,,49.984188,8.279096,|FIGLIN·ACIRGI/|M·S·MAVRIA^N^I,FIGLINAACIRGIMSMMAVRIANI,,,,,,,
,18926,Dressel 20,Mainz,,49.984188,8.279096,|A'RAXIF'M|,ARAXIFM,,,,,,,
,18928,Dressel 20,Mainz,,49.984188,8.279096,|A^R'VA|,ARVA,,,,,,,
,18929,Dressel 20,Mainz,,49.984188,8.279096,|A^TIT'·T^A^E|,ATITTAE,,,,,,,
,18930,Dressel 20,Mainz,,49.984188,8.279096,[A]V'G(-)N|,AVG...N,,,,,,,
,18931,Dressel 20,Mainz,,49.984188,8.279096,|B|,B,,,,,,,
,18933,Dressel 20,Mainz,,49.984188,8.279096,|MCC((palma))|,MCC,,,,,,,
,18933,Dressel 20,Mainz,,49.984188,8.279096,|MCC((palma))|,MCC,,,,,,,
,18934,Dressel 20,Mainz,,49.984188,8.279096,|Q((hedera))CC((hedera))|,QCC,,,,,,,
,18935,Dressel 20,Mainz,,49.984188,8.279096,|Q·C·C·L|,QCCL,,,,,,,
,18936,Dressel 20,Mainz,,49.984188,8.279096,|L·C·F·P·O+,LCFPO?,,,,,,,
,18937,Dressel 20,Mainz,,49.984188,8.279096,|QCI|,QCI,,,,,,,
,18938,Dressel 20,Mainz,,49.984188,8.279096,|SCLC|,SCLC,,,,,,,
,18939,Dressel 20,Mainz,,49.984188,8.279096,|[Sclc,SCLC,,,,,,,
,18940,Dressel 20,Mainz,,49.984188,8.279096,V·CL·C],VCLC,,,,,,,
,18941,Dressel 20,Mainz,,49.984188,8.279096,|P'C'M+,PCM,,,,,,,
,18942,Dressel 20,Mainz,,49.984188,8.279096,|QCR|,QCR,,,,,,,
,18943,Dressel 20,Mainz,,49.984188,8.279096,QCR|,QCR,,,,,,,
,18944,Dressel 20,Mainz,,49.984188,8.279096,|Q·C·R|,QCR,,,,,,,
,18945,Dressel 20,Mainz,,49.984188,8.279096,|QCRM'|,QCRM,,,,,,,
,18946,Dressel 20,Mainz,,49.984188,8.279096,|Q{C·}RV|,QCRV,,,,,,,
,18947,Dressel 20,Mainz,,49.984188,8.279096,|L·C·SOL|,LCSOL,,,,,,,
,18948,Dressel 20,Mainz,,49.984188,8.279096,LCVFP],LCVFP,,,,,,,
,18949,Dressel 20,Mainz,,49.984188,8.279096,|PC^A^EH^ER|,PCAEHER,,,,,,,
,18950,Dressel 20,Mainz,,49.984188,8.279096,[QC]ALM^A^RSI|,QCALMARSI,,,,,,,
,18951,Dressel 20,Mainz,,49.984188,8.279096,|Q·CA^L·M^A^RSI|,QCALMARSI,,,,,,,
,18952,Dressel 20,Mainz,,49.984188,8.279096,|IICAMILI|/|MELISSI|,IICAMILIMELISSI,,,,,,,
,18952,Dressel 20,Mainz,,49.984188,8.279096,|IICAMILI|/|MELISSI|,IICAMILIMELISSI,,,,,,,
,18953,Dressel 20,Mainz,,49.984188,8.279096,+V·C'L'E'+,...VCLE...,,,,,,,
,18954,Dressel 20,Mainz,,49.984188,8.279096,|F'CAERARI,FCAERARI,,,,,,,
,18955,Dressel 20,Mainz,,49.984188,8.279096,|CA^L^PV^RQ+,CALPVRQVA?,,,,,,,
,18956,Dressel 20,Mainz,,49.984188,8.279096,|D'IORN|,DIORN,,,,,,,
,18957,Dressel 20,Mainz,,49.984188,8.279096,|KV'·F+/|COL·L+,KVF.../COLL...,,,,,,,
,18958,Dressel 20,Mainz,,49.984188,8.279096,|C''O'NSF'|,CONSF?,,,,,,,
,18958,Dressel 20,Mainz,,49.984188,8.279096,|C''O'NSF'|,CONSF?,,,,,,,
,18959,Dressel 20,Mainz,,49.984188,8.279096,CA'+,CA...,,,,,,,
,18960,Dressel 20,Mainz,,49.984188,8.279096,|DOM|,DOM,,,,,,,
,18961,Dressel 20,Mainz,,49.984188,8.279096,|DOMS|,DOMS,,,,,,,
,18962,Dressel 20,Mainz,,49.984188,8.279096,|CEFP|,CEFP,,,,,,,
,18963,Dressel 20,Mainz,,49.984188,8.279096,"PELC, sine imagine.",PELC,,,,,,,
,18965,Dressel 20,Mainz,,49.984188,8.279096,"DESVSV, sine imagine.",DESVSV,,,,,,,
,18966,Dressel 20,Mainz,,49.984188,8.279096,|IIIE'NN^I·IV^L((hedera)),IIIENNIIVL,,,,,,,
,18967,Dressel 20,Mainz,,49.984188,8.279096,[III]E'NN^IIV^L((corona)),IIIENNIIVL,,,,,,,
,18968,Dressel 20,Mainz,,49.984188,8.279096,|EROTIs|,EROTIS,,,,,,,
,18969,Dressel 20,Mainz,,49.984188,8.279096,|FM|,FM,,,,,,,
,18970,Dressel 20,Mainz,,49.984188,8.279096,|LF'CCVCAT|,LFCCVCAT,,,,,,,
,18970,Dressel 20,Mainz,,49.984188,8.279096,|LF'CCVCAT|,LFCCVCAT,,,,,,,
,18971,Dressel 20,Mainz,,49.984188,8.279096,[L]CCVFCA'[T],LFCCVFCAT,,,,,,,
,18971,Dressel 20,Mainz,,49.984188,8.279096,[L]CCVFCA'[T],LFCCVFCAT,,,,,,,
,18972,Dressel 20,Mainz,,49.984188,8.279096,|L'FCCV'[FCAT],LFCCVFCAT,,,,,,,
,18972,Dressel 20,Mainz,,49.984188,8.279096,|L'FCCV'[FCAT],LFCCVFCAT,,,,,,,
,18973,Dressel 20,Mainz,,49.984188,8.279096,M'FC,MFC,,,,,,,
,18974,Dressel 20,Mainz,,49.984188,8.279096,Q'FC|,QFC,,,,,,,
,18975,Dressel 20,Mainz,,49.984188,8.279096,|Q·F·C·|,QFC,,,,,,,
,18976,Dressel 20,Mainz,,49.984188,8.279096,|M·F·E|,MFE,,,,,,,
,18977,Dressel 20,Mainz,,49.984188,8.279096,[D]FF,DFF?,,,,,,,
,18977,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F|,PNNF,,,,,,,
,18978,Dressel 20,Mainz,,49.984188,8.279096,|L·F·O|,LFO,,,,,,,
,18979,Dressel 20,Mainz,,49.984188,8.279096,|M·F·S!|,MFS,,,,,,,
,18980,Dressel 20,Mainz,,49.984188,8.279096,|C·FVAC'|,CFVAC?,,,,,,,
,18981,Dressel 20,Mainz,,49.984188,8.279096,|Q·F·V^L^P^I|,QFLVPI & QFVLPI,,,,,,,
,18982,Dressel 20,Mainz,,49.984188,8.279096,|M·F·V+,MFV...,,,,,,,
,18983,Dressel 20,Mainz,,49.984188,8.279096,|FINE|,FINE,,,,,,,Germany
,18985,Dressel 20,Mainz,,49.984188,8.279096,|FRVCTI|,FRVCTI,,,,,,,
,18986,Dressel 20,Mainz,,49.984188,8.279096,|FVSCI|,FVSCI,,,,,,,
,18987,Dressel 20,Mainz,,49.984188,8.279096,|C·H^I^L|,CHIL,,,,,,,
,18988,Dressel 20,Mainz,,49.984188,8.279096,|HERMESF|,HERMESF,,,,,,,
,18989,Dressel 20,Mainz,,49.984188,8.279096,|GIA^LB|,GIALB,,,,,,,
,18990,Dressel 20,Mainz,,49.984188,8.279096,|GIA^LB',GIALB,,,,,,,
,18991,Dressel 20,Mainz,,49.984188,8.279096,[GI]A^LB|,GIALB,,,,,,,
,18992,Dressel 20,Mainz,,49.984188,8.279096,|M·I·A·P·S|,MIAPS,,,,,,,
,18994,Dressel 20,Mainz,,49.984188,8.279096,[C]IB|,CIB,,,,,,,
,18995,Dressel 20,Mainz,,49.984188,8.279096,|L·I{·/·}H|,LIH,,,,,,,
,18996,Dressel 20,Mainz,,49.984188,8.279096,|M·I·M|,MIM,,,,,,,
,18996,Dressel 20,Mainz,,49.984188,8.279096,|M·I·M|,MIM,,,,,,,
,18997,Dressel 20,Mainz,,49.984188,8.279096,|M·I·M|,MIM,,,,,,,
,18997,Dressel 20,Mainz,,49.984188,8.279096,|M·I·M|,MIM,,,,,,,
,18998,Dressel 20,Mainz,,49.984188,8.279096,|M·I·M|,MIM,,,,,,,
,18998,Dressel 20,Mainz,,49.984188,8.279096,|M·I·M|,MIM,,,,,,,
,18999,Dressel 20,Mainz,,49.984188,8.279096,|MIM|,MIM,,,,,,,
,18999,Dressel 20,Mainz,,49.984188,8.279096,|MIM|,MIM,,,,,,,
,19000,Dressel 20,Mainz,,49.984188,8.279096,|MIM|,MIM,,,,,,,
,19000,Dressel 20,Mainz,,49.984188,8.279096,|MIM|,MIM,,,,,,,
,19001,Dressel 20,Mainz,,49.984188,8.279096,|MIM|,MIM,,,,,,,
,19001,Dressel 20,Mainz,,49.984188,8.279096,|MIM|,MIM,,,,,,,
,19002,Dressel 20,Mainz,,49.984188,8.279096,|QIM!fN|,QIMFN,,,,,,,
,19003,Dressel 20,Mainz,,49.984188,8.279096,|S·I·R|,SIR,,,,,,,
,19004,Dressel 20,Mainz,,49.984188,8.279096,[L]I·T|,LIT,,,,,,,
,19005,Dressel 20,Mainz,,49.984188,8.279096,LIV|,LIV,,,,,,,
,19006,Dressel 20,Mainz,,49.984188,8.279096,|LIVNIM/|ELIS·SI',LIVNIMELISSI,,,,,,,
,19007,Dressel 20,Mainz,,49.984188,8.279096,L·IVNI|/|MELISSI|,LIVNIMELISSI,,,,,,,
,19008,Dressel 20,Mainz,,49.984188,8.279096,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,,,,,,
,19009,Dressel 20,Mainz,,49.984188,8.279096,|LI[VNI]·ME|/|LISSICI|,LIVNIMELISSICI,,,,,,,
,19010,Dressel 20,Mainz,,49.984188,8.279096,[LIVN]IME|/[ELIS]SICI|,LIVNIMELISSICI,,,,,,,
,19011,Dressel 20,Mainz,,49.984188,8.279096,|IIIVN·MELISSI|/|ETMELISSE|,IIIVNIMELISSIETMELISSE,,,,,,,
,19012,Dressel 20,Mainz,,49.984188,8.279096,|I'I'I'VN^I·MELISSI|/|ET'MEL'I'S'S'E'|,IIIVNIMELISSIETMELISSE,,,,,,,
,19014,Dressel 20,Mainz,,49.984188,8.279096,[III]V'N^IMELIS'S'I'|/[ET]M'E'L'[IS]SE|,IIIVNIMELISSIETMELISSE,,,,,,,
,19015,Dressel 20,Mainz,,49.984188,8.279096,|I'IIVN^IM^ELISSI|/|E'TMEL'I'SSE·|,IIIVNIMELISSIETMELISSE,,,,,,,
,19016,Dressel 20,Mainz,,49.984188,8.279096,|I'[II]V'N^I·M^E[LIS]SI|/|E'TMELISSE·|,IIIVNIMELISSIETMELISSE,,,,,,,
,19017,Dressel 20,Mainz,,49.984188,8.279096,[IIIVNI]ME'LISSI/[ET]M'ELISSE·,IIIVNIMELISSIETMELISSE,,,,,,,
,19018,Dressel 20,Mainz,,49.984188,8.279096,[IIIVNIME]LISSI|/[ETMELI]SSE·|,IIIVNIMELISSIETMELISSE,,,,,,,
,19019,Dressel 20,Mainz,,49.984188,8.279096,[IIIVNIMELISSI]E'T'|/[ME]LIS'S'E'·|,IIIVNIMELISSIETMELISSE,,,,,,,
,19021,Dressel 20,Mainz,,49.984188,8.279096,|IVCV^N^DI|,IVCVNDI,,,,,,,
,19022,Dressel 20,Mainz,,49.984188,8.279096,|SAL·ALFO|,SALALFO,,,,,,,
,19023,Dressel 20,Mainz,,49.984188,8.279096,|L·L·I|,LLI,,,,,,,
,19024,Dressel 20,Mainz,,49.984188,8.279096,|IIC·L·M|,IICLM,,,,,,,
,19025,Dressel 20,Mainz,,49.984188,8.279096,[T]M·COR|,TMCOR,,,,,,,
,19026,Dressel 20,Mainz,,49.984188,8.279096,|MM{C·}SNOR|,MMCSNOR,,,,,,,
,19027,Dressel 20,Mainz,,49.984188,8.279096,[G]M·M·F|,GMMF,,,,,,,
,19028,Dressel 20,Mainz,,49.984188,8.279096,|QMR|,QMR,,,,,,,
,19029,Dressel 20,Mainz,,49.984188,8.279096,|PMS,PMS,,,,,,,
,19029,Dressel 20,Mainz,,49.984188,8.279096,|P·M·S,PMS,,,,,,,
,19032,Dressel 20,Mainz,,49.984188,8.279096,|PM^A^N^I^L·SVP|,PMANILSVP,,,,,,,
,19033,Dressel 20,Mainz,,49.984188,8.279096,C·M^A^RsV^A^N^I|,CMARSILVANI,,,,,,,
,19034,Dressel 20,Mainz,,49.984188,8.279096,|M^AVRI|,MAVRI,,,,,,,
,19035,Dressel 20,Mainz,,49.984188,8.279096,|C^A^SIENIN^I,CAISENINI,,,,,,,
,19035,Dressel 20,Mainz,,49.984188,8.279096,M^A'V'[RI],MAVRI,,,,,,,
,19037,Dressel 20,Mainz,,49.984188,8.279096,|FIGMED|,FIGMED,,,,,,,
,19038,Dressel 20,Mainz,,49.984188,8.279096,|M^ED^IAN^E|,MEDIANE,,,,,,,
,19039,Dressel 20,Mainz,,49.984188,8.279096,[|IM^I^N^IC'+,IIMINIC...,,,,,,,
,19040,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19040,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19040,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19040,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19041,Dressel 20,Mainz,,49.984188,8.279096,|·PNN·|,PNN,,,,,,,
,19041,Dressel 20,Mainz,,49.984188,8.279096,|·PNN·|,PNN,,,,,,,
,19041,Dressel 20,Mainz,,49.984188,8.279096,|·PNN·|,PNN,,,,,,,
,19041,Dressel 20,Mainz,,49.984188,8.279096,|·PNN·|,PNN,,,,,,,
,19042,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19042,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19042,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19042,Dressel 20,Mainz,,49.984188,8.279096,|PNN|,PNN,,,,,,,
,19043,Dressel 20,Mainz,,49.984188,8.279096,|P·N·N|,PNN,,,,,,,
,19043,Dressel 20,Mainz,,49.984188,8.279096,|P·N·N|,PNN,,,,,,,
,19043,Dressel 20,Mainz,,49.984188,8.279096,|P·N·N|,PNN,,,,,,,
,19043,Dressel 20,Mainz,,49.984188,8.279096,|P·N·N|,PNN,,,,,,,
,19044,Dressel 20,Mainz,,49.984188,8.279096,P'NN|,PNN,,,,,,,
,19044,Dressel 20,Mainz,,49.984188,8.279096,P'NN|,PNN,,,,,,,
,19044,Dressel 20,Mainz,,49.984188,8.279096,P'NN|,PNN,,,,,,,
,19044,Dressel 20,Mainz,,49.984188,8.279096,P'NN|,PNN,,,,,,,
,19045,Dressel 20,Mainz,,49.984188,8.279096,|PNNF|,PNNF,,,,,,,
,19045,Dressel 20,Mainz,,49.984188,8.279096,|PNNF|,PNNF,,,,,,,
,19045,Dressel 20,Mainz,,49.984188,8.279096,|PNNF|,PNNF,,,,,,,
,19045,Dressel 20,Mainz,,49.984188,8.279096,|PNNF|,PNNF,,,,,,,
,19046,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F|,PNNF,,,,,,,
,19046,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F|,PNNF,,,,,,,
,19046,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F|,PNNF,,,,,,,
,19046,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F|,PNNF,,,,,,,
,19047,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F,PNNF,,,,,,,
,19047,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F,PNNF,,,,,,,
,19047,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F,PNNF,,,,,,,
,19047,Dressel 20,Mainz,,49.984188,8.279096,|PNN^F,PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|P'N'NF',PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|P'N'NF',PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|P'N'NF',PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|P'N'NF',PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|PN'NF'|,PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|PN'NF'|,PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|PN'NF'|,PNNF,,,,,,,
,19048,Dressel 20,Mainz,,49.984188,8.279096,|PN'NF'|,PNNF,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|[P]NN'|,PNN?,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|[P]NN'|,PNN?,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|[P]NN'|,PNN?,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|[P]NN'|,PNN?,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|P'N'N'[-]|,PNN?,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|P'N'N'[-]|,PNN?,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|P'N'N'[-]|,PNN?,,,,,,,
,19050,Dressel 20,Mainz,,49.984188,8.279096,|P'N'N'[-]|,PNN?,,,,,,,
,19052,Dressel 20,Mainz,,49.984188,8.279096,PNNN|,PNNN,,,,,,,
,19053,Dressel 20,Mainz,,49.984188,8.279096,"SNRP, sine imagine",SNRP,,,,,,,
,19054,Dressel 20,Mainz,,49.984188,8.279096,|SEXNR|,SEXNR,,,,,,,
,19055,Dressel 20,Mainz,,49.984188,8.279096,|PORODV|,PORODV,,,,,,,
,19055,Dressel 20,Mainz,,49.984188,8.279096,|PORODV|,PORODV,,,,,,,
,19056,Dressel 20,Mainz,,49.984188,8.279096,|OPBAT^I|,OPBATI,,,,,,,
,19057,Dressel 20,Mainz,,49.984188,8.279096,|OPTA^T^I|,OPTATI,,,,,,,
,19058,Dressel 20,Mainz,,49.984188,8.279096,|OPTATI|,OPTATI,,,,,,,
,19059,Dressel 20,Mainz,,49.984188,8.279096,|APE'CO|,APECO,,,,,,,
,19060,Dressel 20,Mainz,,49.984188,8.279096,[APE]CO|,APECO?,,,,,,,
,19061,Dressel 20,Mainz,,49.984188,8.279096,[POR[C·P^R'·E'|,PORCPRE?,,,,,,,
,19062,Dressel 20,Mainz,,49.984188,8.279096,|FPATERNI·|,FPATERNI,,,,,,,
,19063,Dressel 20,Mainz,,49.984188,8.279096,|F·PAT|/|ERNI|,FPATERNI,,,,,,,
,19064,Dressel 20,Mainz,,49.984188,8.279096,|POLYCLT^I|,POLYCLITI,,,,,,,
,19065,Dressel 20,Mainz,,49.984188,8.279096,|PROBI|,PROBI,,,,,,,
,19351,Dressel 20,Mainz,,49.984188,8.279096,sine imagine,PROSPHORI,,,,,,,
,19352,Dressel 20,Mainz,,49.984188,8.279096,|L·Q·S|,LQS,,,,,,,
,19353,Dressel 20,Mainz,,49.984188,8.279096,|PQT'IAFLA|,PQTIAFLA,,,,,,,
,19354,Dressel 20,Mainz,,49.984188,8.279096,[QVINT|,QVINT,,,,,,,
,19356,Dressel 20,Mainz,,49.984188,8.279096,|QSC|,QSC,,,,,,,
,19357,Dressel 20,Mainz,,49.984188,8.279096,|LSLS|,LSLS,,,,,,,
,19358,Dressel 20,Mainz,,49.984188,8.279096,|L·S·LVPI|,LSLVPI,,,,,,,
,19359,Dressel 20,Mainz,,49.984188,8.279096,|M·SN·A^R|,MSNAR,,,,,,,
,19360,Dressel 20,Mainz,,49.984188,8.279096,M·SN·AR',MSNAR,,,,,,,
,19361,Dressel 20,Mainz,,49.984188,8.279096,|MSP|,MSP,,,,,,,
,19363,Dressel 20,Mainz,,49.984188,8.279096,|Q·S'P|,QSP,,,,,,,
,19364,Dressel 20,Mainz,,49.984188,8.279096,[Q·SP],QSP,,,,,,,
,19365,Dressel 20,Mainz,,49.984188,8.279096,|Q·S'P',QSP,,,,,,,
,19366,Dressel 20,Mainz,,49.984188,8.279096,"LSSEX, sine imagine",LSSEX,,,,,,,
,19367,Dressel 20,Mainz,,49.984188,8.279096,|P'M^VSC|,PMVSC,,,,,,,
,19368,Dressel 20,Mainz,,49.984188,8.279096,|CSEMAI|,CSEMAI,,,,,,,
,19369,Dressel 20,Mainz,,49.984188,8.279096,|MS^EM^PH^E^L|,MSEMPHEL,,,,,,,
,19370,Dressel 20,Mainz,,49.984188,8.279096,|C·SE^M*,CSEM...,,,,,,,
,19371,Dressel 20,Mainz,,49.984188,8.279096,|CSE'MPOL|,CSEMPOL,,,,,,,
,19372,Dressel 20,Mainz,,49.984188,8.279096,|C'SE^MPOLYC*,CSEMPOLYC...,,,,,,,
,19374,Dressel 20,Mainz,,49.984188,8.279096,|CA'ST^E^LA^N^I|,CASTELANI,,,,,,,
,19375,Dressel 20,Mainz,,49.984188,8.279096,|S'N[R],SNR?,,,,,,,
,19376,Dressel 20,Mainz,,49.984188,8.279096,|CEN^IH^ISPSA^E|,CENHISPSAE,,,,,,,
,19377,Dressel 20,Mainz,,49.984188,8.279096,|CEN^H''[ISPSAE],CENHISPSAE,,,,,,,
,19378,Dressel 20,Mainz,,49.984188,8.279096,|SALS|,SALS,,,,,,,
,19379,Dressel 20,Mainz,,49.984188,8.279096,|SAMIS|,SAMIS,,,,,,,
,19380,Dressel 20,Mainz,,49.984188,8.279096,|SAXOF!·E'R'R'E'O',SAXOFERREO,,,,,,,
,19380,Dressel 20,Mainz,,49.984188,8.279096,|SAXOF!·E'R'R'E'O',SAXOFERREO,,,,,,,
,19381,Dressel 20,Mainz,,49.984188,8.279096,[S]AXO<FERR'O',SAXOFERREO,,,,,,,
,19381,Dressel 20,Mainz,,49.984188,8.279096,[S]AXO<FERR'O',SAXOFERREO,,,,,,,
,19382,Dressel 20,Mainz,,49.984188,8.279096,|S·L·T·SAXI^FER[RI],SLTSAXIFERRI,,,,,,,
,19383,Dressel 20,Mainz,,49.984188,8.279096,|SCA^LENSIA',SCALENSIA,,,,,,,
,19384,Dressel 20,Mainz,,49.984188,8.279096,|SCA^LE'N^S^I^A',SCALENSIA?,,,,,,,
,19385,Dressel 20,Mainz,,49.984188,8.279096,|FSCIM|/|NIAN'O|,FSCIMNIANO,,,,,,,
,19386,Dressel 20,Mainz,,49.984188,8.279096,|FSCIM|/|NIANO|,FSCIMNIANO,,,,,,,
,19387,Dressel 20,Mainz,,49.984188,8.279096,|SECVNDI|,SECVNDI,,,,,,,
,19388,Dressel 20,Mainz,,49.984188,8.279096,|SER|,SER,,,,,,,
,19389,Dressel 20,Mainz,,49.984188,8.279096,|SER|,SER,,,,,,,
,19390,Dressel 20,Mainz,,49.984188,8.279096,|V^RI^TT^I^ER|,VRITTIER,,,,,,,
,19391,Dressel 20,Mainz,,49.984188,8.279096,|TELE$PH$|,TELEPH,,,,,,,
,19392,Dressel 20,Mainz,,49.984188,8.279096,|C·V[VA],CVVA?,,,,,,,
,19392,Dressel 20,Mainz,,49.984188,8.279096,|C·V[VA],CVVA?,,,,,,,
,19392,Dressel 20,Mainz,,49.984188,8.279096,|C·V[VA],CVVA?,,,,,,,
,19393,Dressel 20,Mainz,,49.984188,8.279096,|POPV·L'[I],POPVLI,,,,,,,
,19393,Dressel 20,Mainz,,49.984188,8.279096,+POR[TO],PORTO,,,,,,,
,19393,Dressel 20,Mainz,,49.984188,8.279096,|Q'VI^NT|,QVINT,,,,,,,
,19394,Dressel 20,Mainz,,49.984188,8.279096,|LV^A^L'T^ROP^H^I'M^I'|,LVALTROPHIMI?,,,,,,,
,19395,Dressel 20,Mainz,,49.984188,8.279096,|PV^A^LFA^V^S'[S]COR|,PVALFAVSSCOR,,,,,,,
,19396,Dressel 20,Mainz,,49.984188,8.279096,+V'FAVSTI+,...VFAVSTI...?,,,,,,,
,19397,Dressel 20,Mainz,,49.984188,8.279096,[LVALT]R'OP^H^IM^I|,LVALTROPHIMI,,,,,,,
,19398,Dressel 20,Mainz,,49.984188,8.279096,|L·V^A^LV^I^T|,LVALVIT,,,,,,,
,19399,Dressel 20,Mainz,,49.984188,8.279096,|L·V^A^L·V|,LVALVIT,,,,,,,
,19400,Dressel 20,Mainz,,49.984188,8.279096,|LVIST|,LVIST,,,,,,,
,19401,Dressel 20,Mainz,,49.984188,8.279096,[V]IBIO|,VIBIO,,,,,,,
,19402,Dressel 20,Mainz,,49.984188,8.279096,|VIRG|,VIRG,,,,,,,
,19403,Dressel 20,Mainz,,49.984188,8.279096,[VIR·AV],VIRAV,,,,,,,
,19404,Dressel 20,Mainz,,49.984188,8.279096,[V]IRII|,VIRII,,,,,,,
,19405,Dressel 20,Mainz,,49.984188,8.279096,+A|,...A,,,,,,,
,19406,Dressel 20,Mainz,,49.984188,8.279096,+A|,...A?,,,,,,,
,19407,Dressel 20,Mainz,,49.984188,8.279096,B'ABP',BABP,,,,,,,
,19408,Dressel 20,Mainz,,49.984188,8.279096,+AGE''|,...AGE?,,,,,,,
,19409,Dressel 20,Mainz,,49.984188,8.279096,+CCL|,...CCL,,,,,,,
,19410,Dressel 20,Mainz,,49.984188,8.279096,+M|,...M,,,,,,,
,19411,Dressel 20,Mainz,,49.984188,8.279096,+MA|,...MA,,,,,,,
,19412,Dressel 20,Mainz,,49.984188,8.279096,"ND, sine imagine",ND,,,,,,,
,19414,Dressel 20,Mainz,,49.984188,8.279096,|POR[TVS],PORTVS,,,,,,,
,19415,Dressel 20,Mainz,,49.984188,8.279096,+·P|,...P?,,,,,,,
,19416,Dressel 20,Mainz,,49.984188,8.279096,|S·IV'I|,SIVI?,,,,,,,
,19418,Dressel 20,Mainz,,49.984188,8.279096,L'·I'·T',LIT?,,,,,,,
,19419,Dressel 20,Mainz,,49.984188,8.279096,|I'I+,II...?,,,,,,,
,20079,Dressel 20,Mainz,,49.984188,8.279096,|L·Q·S|,LQS,,,,,,,
,37023,Dressel 20,Mainz,,49.984188,8.279096,"A^LFO, sine imagine",ALFO,,,,,,,
,18932,Dressel 20,Mainz-Kastel,,50.009937,8.282909,[LFC]A''BAB|,LFCABAB,,,,,,,
