AreaTitle,AmphoraIdentifier,AmphoricTypeTitle,SimplifiedTranscription,FullTranscription,FindingPlaceLongitude,FindingPlaceLatitude,FindingPlaceTitle,ProductionPlaceTitle,ProductionPlaceLatitude,ProductionPlaceLongitude,CountryTitle,,,,
Frankfurt am Main,13945,Dressel 20,LAF,|L((hedera))A((hedera))F|,8.684167,50.11552,"Parz. 91/2, 19.3.1967, Slg. Radloff.",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,13955,Dressel 20,PORTPAH,|POR^TPAH|,8.684167,50.11552,Ankauf Slg. Volpert.,Cruz Verde,37.526641,-5.914275,Germany,,,,
Frankfurt am Main,13959,Dressel 20,SALS,|SALS,8.684167,50.11552,"1885/86, Ankauf Verein für das Historische Museum",Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,13965,Dressel 20,LAP...,|L·A·P*,8.684167,50.11552,"1962-1964, Slg. H. Radloff, Ankauf 14.7/14.8/8.10.1964.",,,,Germany,,,,
Frankfurt am Main,13966,Dressel 20,LAPAET,|L·APAE^T|,8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,13983,Dressel 20,CAS...,|CAS|,8.684167,50.11552,"Slg. Freier, Ankauf 11.8.1969",El Judío,37.624871,-5.550459,Germany,,,,
Frankfurt am Main,13999,Dressel 20,MAEMRVS,M^A^EMRVS'|,8.684167,50.11552,"Flur In den Wingerten 3, Parz. 71, Nordteil, Evangelisches Kirchenzentrum, Grund von Zisterne 2 nahe Pfarrhaus, 8.8.1964.",Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14002,Dressel 20,MAEMRVS,|M^A^EM^RVS|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14004,Dressel 20,FALBLIC,"|F·ALB·LIC|, bis impressum est",8.684167,50.11552,"Baugrube 32, Mithrasstrasse 48-82, bei Töpferofen 9, 1.10.1927, Ausgrabung des Miseums J. 305.",Villar Tesoro,37.588861,-5.626636,Germany,,,,
Frankfurt am Main,14047,Dressel 20,CAPF,[C]A^P·F|,8.684167,50.11552,"Slg. Radloff, 19.6.1965",Castillo de Azanaque,37.617172,-5.565544,Germany,,,,
Frankfurt am Main,14061,Dressel 20,TATILIASIATICI,T'AAS^IA^T^IC^I|,8.684167,50.11552,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",Adelfa,37.583256,-5.658615,Germany,,,,
Frankfurt am Main,14061,Dressel 20,TATILIASIATICI,T'AAS^IA^T^IC^I|,8.684167,50.11552,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",Guadajoz,37.581745,-5.669186,Germany,,,,
Frankfurt am Main,14061,Dressel 20,TATILIASIATICI,T'AAS^IA^T^IC^I|,8.684167,50.11552,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",Juan Barba,37.585268,-5.64988,Germany,,,,
Frankfurt am Main,14067,Dressel 20,ACIRGIF,|ACIRGIF|,8.684167,50.11552,"Kanal D, Straße 821, an der Ringmauer, Fst. 21, Senkloch, 5.8.1927",,,,Germany,,,,
Frankfurt am Main,14068,Dressel 20,ACIRGIF,|ACIRGIF|,8.684167,50.11552,"Baugrube 23, am Forum 29-85, 22.11.1927, Ausgrabungs des Museums J. 415",,,,Germany,,,,
Frankfurt am Main,14071,Dressel 20,ACIRG,|ACIRG|,8.684167,50.11552,"Kanal B, Strasse in der Römerstadt von Strasse am Forum zum Friedhof, Fst. 42, Steinkeller.",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14077,Dressel 20,ACIRGI,[AC]I'RGI|,8.684167,50.11552,Nida,Itálica,37.441422,-6.044948,Germany,,,,
Frankfurt am Main,14078,Dressel 20,ACIRGI,[ACI]RGI|,8.684167,50.11552,"Kanal D, Straße 821, an der Ringmauer, Fst. 32, Senkloch, 12.8.1927",Itálica,37.441422,-6.044948,Germany,,,,
Frankfurt am Main,14097,Dressel 20,AGRICOLAE,|AGRICOLA^E'|,8.684167,50.11552,"Rigolgraben vor Heizanlage zwischen Mauer 2 und 3, 19.4.1928, Augrabung des Museums J. 915",Casa de Mingaobez,37.80185,-5.072722,Germany,,,,
Frankfurt am Main,14098,Dressel 20,AGRICOLAE,A'GRICO<LA^E|,8.684167,50.11552,"hinter Baugrube 31, Straße in der Römerstadt 153-171, 22.5.1929.",Casa de Mingaobez,37.80185,-5.072722,Germany,,,,
Frankfurt am Main,14103,Dressel 20,ARAXIFM (ARAXIEM),A'RA'X'IFM|,8.684167,50.11552,"Fl. 35, Abraum südlich der Quermauer -0,6-0,85m auf Pl. I, 26../31.3.1959, Kastellgrabung 1959. Konstantinstrasse.",Malpica Sur,37.67842,-5.21428,Germany,,,,
Frankfurt am Main,14105,Dressel 20,PARVA,[PA]RVA|,8.684167,50.11552,Ankauf Slg. Ender.,La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14106,Dressel 20,ARVP,|ARVP'|,8.684167,50.11552,"Streufunde vom Baugelände der Nordweststadt, 1962-1964, Slg. H.-U. Nuber, Geschenk 23.7.1964.",,,,Germany,,,,
Frankfurt am Main,14112,Dressel 20,BELL,|BELL|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Cortijo del Romero,37.72246,-5.245671,Germany,,,,
Frankfurt am Main,14129,Dressel 20,QCC,|Q((palma))C((palma))C|,8.684167,50.11552,Nida,Las Sesenta,37.66096,-5.413805,Germany,,,,
Frankfurt am Main,14138,Dressel 20,QCCE,"Q·C·C'E, sine imagine",8.684167,50.11552,Nida,Las Sesenta,37.66096,-5.413805,Germany,,,,
Frankfurt am Main,14143,Dressel 20,QCCL…,"|QCCL+, bis impressum est",8.684167,50.11552,"christlicher Friedhod, 1920, Ausgrabungs-Komission 1920 Nr. 507.",Las Sesenta,37.66096,-5.413805,Germany,,,,
Frankfurt am Main,14146,Dressel 20,LCFPCO & LCFPC,|L''·C''·F''·P''·C·((hedera))| & |L''·C''·F''·P''·C·O|,8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14149,Dressel 20,LCFPCE,|L'C'F'P'C·[O?],8.684167,50.11552,"Bäder, Ankauf Verein für das Historische Museum 27.2.1879 (I. 89).",,,,Germany,,,,
Frankfurt am Main,14153,Dressel 20,LCHE,|LCHE|,8.684167,50.11552,"29.2.1928, Ausgrabung des Museums J. 785.",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14159,Dressel 20,SCLC,|S·C·L·C|,8.684167,50.11552,Slg. Radloff,Doña Mencía,37.638263,-5.165148,Germany,,,,
Frankfurt am Main,14160,Dressel 20,SCLH,|SCLH|,8.684167,50.11552,"hinter Baugrube 43, Hadrianstrasse 1-19, 23.5.1929, Ausgrabung des Museums J. 1432.",,,,Germany,,,,
Frankfurt am Main,14169,Dressel 20,LCM,|LCM|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14176,Dressel 20,LCMY,L'CM^Y|,8.684167,50.11552,28/11/98,Haza del Olivo,37.661787,-5.486442,Germany,,,,
Frankfurt am Main,14185,Dressel 20,QCM,"QCM, sine imagine",8.684167,50.11552,"Nida, Heddernheim",,,,Germany,,,,
Frankfurt am Main,14190,Dressel 20,QCR,|QCR|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Sevilla,37.389076,-5.984443,Germany,,,,
Frankfurt am Main,14196,Dressel 20,MCS,|MCS|,8.684167,50.11552,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",El Tejarillo,37.61618,-5.644928,Germany,,,,
Frankfurt am Main,14206,Dressel 20,MMCSVR,|MMCS^V^R|,8.684167,50.11552,"Fl. 55, aus der Kellerfüllung Steinkeller D in der Fl. unter Pl. II und II, 16./17.10.1961.",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Frankfurt am Main,14206,Dressel 20,MMCSVR,|MMCS^V^R|,8.684167,50.11552,"Fl. 55, aus der Kellerfüllung Steinkeller D in der Fl. unter Pl. II und II, 16./17.10.1961.",El Tejarillo,37.61618,-5.644928,Germany,,,,
Frankfurt am Main,14217,Dressel 20,IICAMILIMELISSI,|IIC^AMILI|/|MELISSI|,8.684167,50.11552,Nida,Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14217,Dressel 20,IICAMILIMELISSI,|IIC^AMILI|/|MELISSI|,8.684167,50.11552,Nida,Las Delicias,37.585951,-5.088429,Germany,,,,
Frankfurt am Main,14231,Dressel 20,QCOCL,|Q·COCL|,8.684167,50.11552,"1985/86, Ankauf Verein für das Historische Museum.",,,,Germany,,,,
Frankfurt am Main,14232,Dressel 20,QCOCL,|QCOCL!,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",,,,Germany,,,,
Frankfurt am Main,14236,Dressel 20,CALPVRNIC,|CA^L^PV^RN^IC|,8.684167,50.11552,"christlicher Friedhod, Ankauf Comission (III.120).",La Ramblilla,37.655914,-5.422922,Germany,,,,
Frankfurt am Main,14241,Dressel 20,FCERARIA,"F·CERAR'I'A', bis impressum est",8.684167,50.11552,Nida,Villaseca,37.796848,-5.030238,Germany,,,,
Frankfurt am Main,14245,Dressel 20,PEANT,|PEA^N^T'|,8.684167,50.11552,"alter Bestand, Mauer 1899",,,,Germany,,,,
Frankfurt am Main,14246,Dressel 20,MEEVPRO,|MEEV^P^R'[O]*,8.684167,50.11552,"Straße in der Römerstadt, 4-18.8.1932.",Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14250,Dressel 20,CENHISPSAE,|CENH^ISPSA^E|,8.684167,50.11552,"Acker Dietz (271/272), südlich vom christlichen Friedhof, Ankauf Ausgrabungs-Kommission 1910/11 (VII. 193)",huerta del río,37.660348,-5.507948,Germany,,,,
Frankfurt am Main,14251,Dressel 20,IIIENNIIVL,|IIIENN^I·IV^L((palma))|,8.684167,50.11552,alter Bestand.,huerta del río,37.660348,-5.507948,Germany,,,,
Frankfurt am Main,14270,Dressel 20,ELPIST,"ELPIST, sine imagine",8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14271,Dressel 20,EROTIS,|EROTIs|,8.684167,50.11552,Dr. Hammeran'sche Slg.,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Frankfurt am Main,14278,Dressel 20,QFALB…,|Q·FA^LB*,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",,,,Germany,,,,
Frankfurt am Main,14281,Dressel 20,LFC,|L(-)F(-)C|,8.684167,50.11552,"hinter Baugrube 18, Strasse im Heidenfeld 62-94, 28.9.1929, Ausgrabungen des Museums J. 1201.",Alcotrista,37.614189,-5.115609,Germany,,,,
Frankfurt am Main,14284,Dressel 20,LFCABAB,|LFCA·BAB|,8.684167,50.11552,alter Bestand,Alcotrista,37.614189,-5.115609,Germany,,,,
Frankfurt am Main,14290,Dressel 20,LFCCVCAT,|LFCCVCAT|,8.684167,50.11552,alter Bestand.,Isla del Castillo,37.621484,-5.134134,Germany,,,,
Frankfurt am Main,14290,Dressel 20,LFCCVCAT,|LFCCVCAT|,8.684167,50.11552,alter Bestand.,Las Ánimas,37.635572,-5.153187,Germany,,,,
Frankfurt am Main,14295,Dressel 20,LFCCVFCM,|LFCCVFCM''|,8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14300,Dressel 20,LFCCVVM?,lF!C·CVVM',8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14301,Dressel 20,LFCCVFM,[L]FCCV'FM|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Barranco del Picacho,37.766491,-5.125061,Germany,,,,
Frankfurt am Main,14307,Dressel 20,LFCCVFMS,|LFCCV(--)FMS|,8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14314,Dressel 20,LFCFP,|LFCFP|,8.684167,50.11552,Ankauf Verein für das Historische Museum.,Las Monjas,37.697099,-5.262004,Germany,,,,
Frankfurt am Main,14315,Dressel 20,LFCFP,|LFCFP'',8.684167,50.11552,"1962-1964, Slg. H. Radloff, Ankauf 14.7/14.8/8.10.1964.",Las Monjas,37.697099,-5.262004,Germany,,,,
Frankfurt am Main,14325,Dressel 20,QFC,|Q·F·C|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Peñaflor,37.70557,-5.348518,Germany,,,,
Frankfurt am Main,14330,Dressel 20,QFCF,|Q·F'·CF'|,8.684167,50.11552,"neben Töpfer-Brennofen, 24.2.1881",,,,Germany,,,,
Frankfurt am Main,14337,Dressel 20,PORMFDIAB,|P'OR·MFDIA^B|,8.684167,50.11552,Ankauf Ch. L. Thomas 2.11.1885.,,,,Germany,,,,
Frankfurt am Main,14339,Dressel 20,MFDIA,|MFDIA|,8.684167,50.11552,"Straße 825, Im Burgfeld, 7.8.1928, Ausgrabng des Museums J. 1114.",Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14355,Dressel 20,LFFV,|LFFV|,8.684167,50.11552,alter Bestand,La Mallena,37.667482,-5.472436,Germany,,,,
Frankfurt am Main,14355,Dressel 20,LFFV,|LFFV|,8.684167,50.11552,alter Bestand,Villar de Brenes,37.536615,-5.900952,Germany,,,,
Frankfurt am Main,14361,Dressel 20,SFF,|S·F·F'·,8.684167,50.11552,alter Bestand,,,,Germany,,,,
Frankfurt am Main,14374,Dressel 20,MFR,|M·F·R|,8.684167,50.11552,Slg. Radloff,La Umbría de Moratalla,37.785936,-5.185289,Germany,,,,
Frankfurt am Main,14376,Dressel 20,PORLFS,|POR·L·F·S|,8.684167,50.11552,"Parz. 989, W. Maurer, in Schutt eines römischen Hauses, neben der porta praetoria des Kastells innerhalb der Stadt, August 1903, Ausgrabungs-Kommission 1903, 14.",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14389,Dressel 20,MFLAVI,|MFLAVI,8.684167,50.11552,"1877/78, Geschenk R. Th. Mack, Steinlestraße 27.",,,,Germany,,,,
Frankfurt am Main,14396,Dressel 20,PHILO,|P^H^I^LO|,8.684167,50.11552,Slg. Radloff,,,,Germany,,,,
Frankfurt am Main,14398,Dressel 20,GALLICI,|G''ALLICI|,8.684167,50.11552,"Slg. Freier, Ankauf 11.8.1969",El Temple,37.809123,-4.967047,Germany,,,,
Frankfurt am Main,14400,Dressel 20,KVFIGGRVMCOLSICETASI,|K·V·FIG·GRVM|/|COL·SIC·ET·ASI|,8.684167,50.11552,"Fl. 22, Abraum auf Pl., 8/12.8.1958",La María,37.674854,-5.451432,Germany,,,,
Frankfurt am Main,14402,Dressel 20,PQHEHE,|P'·Q·H^EH^E',8.684167,50.11552,"Kleine Haag 1, Parz 492/101, Grubenfüllung über 15.11.1961",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14403,Dressel 20,XIIIIHP,XIIIIHP|,8.684167,50.11552,alter Bestand,El Temple,37.809123,-4.967047,Germany,,,,
Frankfurt am Main,14408,Dressel 20,HISPANSAEN,|HISPAN·SA^EN((palma))|,8.684167,50.11552,"November 1889, Kanalarbeiten.",,,,Germany,,,,
Frankfurt am Main,14412,Dressel 20,DIA,|D·I·A|,8.684167,50.11552,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",Berro II,37.673121,-5.430593,Germany,,,,
Frankfurt am Main,14412,Dressel 20,DIA,|D·I·A|,8.684167,50.11552,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",La María,37.674854,-5.451432,Germany,,,,
Frankfurt am Main,14417,Dressel 20,QIA,|Q((hedera))I((hedera))A|,8.684167,50.11552,alter Bestand.,Malpica,37.671559,-5.20847,Germany,,,,
Frankfurt am Main,14424,Dressel 20,QIAFS,|QIAFS|,8.684167,50.11552,"an der Chaussee nahe Brennofen, Ankauf S.A. Scheidel März 1881.",Malpica,37.671559,-5.20847,Germany,,,,
Frankfurt am Main,14429,Dressel 20,QIAF…,|QIAF+,8.684167,50.11552,"3. Mithräum, Ankauf Prof. G. Wolff 15.2.1894 (III. 140).",,,,Germany,,,,
Frankfurt am Main,14437,Dressel 20,QIIALFS?,|QIIALFS''|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",,,,Germany,,,,
Frankfurt am Main,14440,Dressel 20,CIALB,|C·I·AL·B|,8.684167,50.11552,"Beobachtung in Tiefgarage 3, Streufunde aus Zisterne, 7./13.7.1964",Malpica,37.671559,-5.20847,Germany,,,,
Frankfurt am Main,14442,Dressel 20,CIALB,|CIALB',8.684167,50.11552,Slg. Radloff,Malpica,37.671559,-5.20847,Germany,,,,
Frankfurt am Main,14444,Dressel 20,CIALB,|CIA^LB|,8.684167,50.11552,Ankauf Erben Haeberlin 20.3.1941.,Malpica,37.671559,-5.20847,Germany,,,,
Frankfurt am Main,14465,Dressel 20,MIM,|MIM|,8.684167,50.11552,Slg. Radloff.,La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14465,Dressel 20,MIM,|MIM|,8.684167,50.11552,Slg. Radloff.,Peñaflor,37.70557,-5.348518,Germany,,,,
Frankfurt am Main,14467,Dressel 20,MIM?,[M]IM|,8.684167,50.11552,"Baugrube 19, Strasse im Heidenfeld 96-132, 23.3.1928, Ausgrabungs des Museums J. 875.",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14467,Dressel 20,MIM?,[M]IM|,8.684167,50.11552,"Baugrube 19, Strasse im Heidenfeld 96-132, 23.3.1928, Ausgrabungs des Museums J. 875.",Peñaflor,37.70557,-5.348518,Germany,,,,
Frankfurt am Main,14477,Dressel 20,MIME,|MIME'',8.684167,50.11552,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",,,,Germany,,,,
Frankfurt am Main,14479,Dressel 20,QIM,"|Q·IM!'|, bis impressum est",8.684167,50.11552,"Flur Am Holzweg 2, Parz. 147/75, Zisterne 10, 13.10.1969.",,,,Germany,,,,
Frankfurt am Main,14491,Dressel 20,QIMFN,|QIM!FN|,8.684167,50.11552,"Strasse 823, am Forum, westlich von Filius Garten, 2.7.1929, Ausgrabung des Museums J. 1484",Malpica,37.671559,-5.20847,Germany,,,,
Frankfurt am Main,14498,Dressel 20,QIMFS,[QI]M!'·FS!|,8.684167,50.11552,"Slg. Radloff, 7.11.1966",,,,Germany,,,,
Frankfurt am Main,14514,Dressel 20,PIRETH,|P·I·R·E^T·H|,8.684167,50.11552,"Kanal F, Straße in der Römerstadt, Fst. 130, 12.10.1927.",,,,Germany,,,,
Frankfurt am Main,14515,Dressel 20,PERSEI & PIRSEI,|PE''RsEI'(-)| & |PIRsEI'(-)|,8.684167,50.11552,"3. Mithräum, Ankauf Prof. G. Wolff 15.2.1894 (III. 140).",Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14522,Dressel 20,LIT,|L'·I·T|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",,,,Germany,,,,
Frankfurt am Main,14526,Dressel 20,LIT,|L((hedera))I((hedera))T|,8.684167,50.11552,Ankauf Slg. Volpert.,,,,Germany,,,,
Frankfurt am Main,14534,Dressel 20,ILFT,|ILFT|,8.684167,50.11552,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",Álamo Alto,37.635985,-5.511535,Germany,,,,
Frankfurt am Main,14545,Dressel 20,PIVLICRISPI,[PI]V^L^I''CR^I~SPI|,8.684167,50.11552,"Slg. Freier, Ankauf 11.8.1969",El Marchante,37.630921,-5.452824,Germany,,,,
Frankfurt am Main,14547,Dressel 20,PIVLICRISPI,[PIVLI]·CR'·IsP|,8.684167,50.11552,"christlicher Friedhod, Ankauf Comission (III.120).",El Marchante,37.630921,-5.452824,Germany,,,,
Frankfurt am Main,14550,Dressel 20,CIVLISVRI,|C·IVLI·SV''[RI],8.684167,50.11552,Slg. Radloff.,,,,Germany,,,,
Frankfurt am Main,14555,Dressel 20,LIVNIMELISSI,|L·IVNI|/|MELISSI'',8.684167,50.11552,Nida,Las Delicias,37.585951,-5.088429,Germany,,,,
Frankfurt am Main,14556,Dressel 20,LIVNIMELISSI,|LIVNIM|/|ELIS·SI|,8.684167,50.11552,Ankauf Slg. Volpert.,Las Delicias,37.585951,-5.088429,Germany,,,,
Frankfurt am Main,14559,Dressel 20,FSCIMNIANO,"FSCIMNIANO, sine imagine",8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14559,Dressel 20,LIVNIMELISSI,"LIVNIMELISSI, sine imagine",8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14561,Dressel 20,LIVNIMELISSI,((hedera))LIV'[NI]/M[ELISSI],8.684167,50.11552,alter Bestand.,Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14569,Dressel 20,IIIVNMELISSIETMELISSE,|I'I'I'V'N^I'·M'E'L'I'SSI|/|ETMELISSE|,8.684167,50.11552,Ankauf Verein Für das Historische Museum 2.12.1878 (I S. 72),Las Delicias,37.585951,-5.088429,Germany,,,,
Frankfurt am Main,14578,Dressel 20,IIIVNMELISSIETMELISSE,|IIIVN^IM'E'LISSI|/|ETMELISSE((hedera))|,8.684167,50.11552,"Ankauf Verein für das Historische Museum 30.3.1912 (VII. 507), Slg. Maué.",Las Delicias,37.585951,-5.088429,Germany,,,,
Frankfurt am Main,14581,Dressel 20,IIIVNMELISSIETMELISSE,|III'V'N'^I'·M'^E'L'I'[SSE]/|E'T'MELIS'[SE],8.684167,50.11552,"Fl. 20, Abraum, -0,2-0,6m, 24/28/31.7.1958",Las Delicias,37.585951,-5.088429,Germany,,,,
Frankfurt am Main,14582,Dressel 20,IIIVNMELISSIETMELISSE?,[IIIV]N^I'·ME'L'[ISSI]/[ET]MELISSE',8.684167,50.11552,"Forumsbad, Acker Pfad, Ankauf Ausgrabungs-Kommission 1911/12,95 (VIII 202)",Las Delicias,37.585951,-5.088429,Germany,,,,
Frankfurt am Main,14596,Dressel 20,ALFO,|A·L·F·O|,8.684167,50.11552,Nida,La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14602,Dressel 20,ALFQ,|A·L·F·Q|,8.684167,50.11552,Nida,,,,Germany,,,,
Frankfurt am Main,14620,Dressel 20,GMMF?,[G]M'M^F|,8.684167,50.11552,Nida,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Frankfurt am Main,14623,Dressel 20,GMMF,|GM·M·F'',8.684167,50.11552,"13.3.1881, Ankauf S.A. Scheidel, März 1881.",Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Frankfurt am Main,14633,Dressel 20,QMR,|QMR|,8.684167,50.11552,"Acker von Eberlein, Ankauf Verein für das Historische Museum 15.7.1881 (II. S. 96)",,,,Germany,,,,
Frankfurt am Main,14634,Dressel 20,QMR,|QMR|,8.684167,50.11552,"Kanal B, Straße 823, am Forum, Fst. 25, Senkloch, 8.8.1927.",,,,Germany,,,,
Frankfurt am Main,14648,Dressel 20,MMRO? & MMRC?,|MM'RO'| & |MMRC'|,8.684167,50.11552,"zwischen Fischer und Hissenauer, Keller 2, 2.11.1927, Augrabung des Museums J. 336.",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14650,Dressel 20,PMS,|P·M·S|,8.684167,50.11552,"Hadrianstraße 1-19, 4.6.1929, Ausgrabung des Museums J. 1456.",,,,Germany,,,,
Frankfurt am Main,14658,Dressel 20,LMVE,L'·MV^E|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Frankfurt am Main,14658,Dressel 20,LMVE,L'·MV^E|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Mejía,37.605064,-5.619801,Germany,,,,
Frankfurt am Main,14658,Dressel 20,LMVE,L'·MV^E|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",Villar Tesoro,37.588861,-5.626636,Germany,,,,
Frankfurt am Main,14660,Dressel 20,LMVE?,|L·M'·V''[E],8.684167,50.11552,"christlicher Friehof, Ankauf Commission (III. 120)",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Frankfurt am Main,14660,Dressel 20,LMVE?,|L·M'·V''[E],8.684167,50.11552,"christlicher Friehof, Ankauf Commission (III. 120)",Mejía,37.605064,-5.619801,Germany,,,,
Frankfurt am Main,14660,Dressel 20,LMVE?,|L·M'·V''[E],8.684167,50.11552,"christlicher Friehof, Ankauf Commission (III. 120)",Villar Tesoro,37.588861,-5.626636,Germany,,,,
Frankfurt am Main,14666,Dressel 20,IIMINACRETCAL,|IIMINACRE^TCA^N|,8.684167,50.11552,"östlich vom christlichen Friedhof, 3.1.1935.",,,,Germany,,,,
Frankfurt am Main,14678,Dressel 20,PNN,P'·NN|,8.684167,50.11552,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",Alcolea del Río,37.615812,-5.668155,Germany,,,,
Frankfurt am Main,14678,Dressel 20,PNN,P'·NN|,8.684167,50.11552,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",Arva,37.623647,-5.604665,Germany,,,,
Frankfurt am Main,14678,Dressel 20,PNN,P'·NN|,8.684167,50.11552,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",El Tejarillo,37.61618,-5.644928,Germany,,,,
Frankfurt am Main,14678,Dressel 20,PNN,P'·NN|,8.684167,50.11552,"Am Holzweg 2, Streuefunde beim Bau der Nordweststrasse, April 1973.",Tostoneras,37.612696,-5.60742,Germany,,,,
Frankfurt am Main,14687,Dressel 20,PNNSH,|PNNSH((sol et luna))|,8.684167,50.11552,"christlicher Friedhof, Ankauf Commission (III.120)",,,,Germany,,,,
Frankfurt am Main,14689,Dressel 20,PNNVR,[PN]NVR|,8.684167,50.11552,"Fl. 79, runder Schacht im Nordteil der Fl., EF, unter Pl. IV, 3,25-4,0m unter Oberfläche, 17.8.1964.",,,,Germany,,,,
Frankfurt am Main,14694,Dressel 20,SNR,|SNR|,8.684167,50.11552,Slg. Radloff,La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14698,Dressel 20,SNR,|S·N·R|,8.684167,50.11552,"Baugrube 28, Shalk-Süd, Mithrastrasse 15-31, 3.1.1929, Ausgrabungs des Museums J. 1354.",La Catria,37.648779,-5.506146,Germany,,,,
Frankfurt am Main,14712,Dressel 20,DOMS,|DOMS|,8.684167,50.11552,Ankauf Slg. R. Krüger.,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Frankfurt am Main,14729,Dressel 20,DOM,[D]OM|,8.684167,50.11552,alter Bestand,Alcolea del Río,37.615812,-5.668155,Germany,,,,
Frankfurt am Main,14732,Dressel 20,CORBEL,CO'RBEL,8.684167,50.11552,Ankauf Dr. Lotz 18.3.1886.,Alcotrista,37.614189,-5.115609,Germany,,,,
Frankfurt am Main,14732,Dressel 20,CORBEL,CO'RBEL,8.684167,50.11552,Ankauf Dr. Lotz 18.3.1886.,Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Frankfurt am Main,14733,Dressel 20,CORBEL,CORB[EL],8.684167,50.11552,"1885/86, Ankauf Verein für das Historische Museum",Alcotrista,37.614189,-5.115609,Germany,,,,
Frankfurt am Main,14733,Dressel 20,CORBEL,CORB[EL],8.684167,50.11552,"1885/86, Ankauf Verein für das Historische Museum",Azanaque-Castillejo,37.617631,-5.556263,Germany,,,,
Frankfurt am Main,14740,Dressel 20,ONESIM,|OnESIM|,8.684167,50.11552,"Streuefunde vom Baugelände der Nordweststadt, Slg. Radloff.",,,,Germany,,,,
